id,title,clean_title,category,year,author,advisor,url,abstract,cluster
2,ALAT DETEKSI DAN PENGUSIRAN HAMA TIKUS DAN BURUNG PADA TANAMAN PADI BERBASIS INTERNET OF THINGS (IOT),alat deteksi dan pengusiran hama tikus dan burung pada tanaman padi berbasis internet of things iot,Teknik Informatika,2021,Indri Wulan Dari,"Meida Cahyo Untoro, S.Kom.,M.Kom.",https://repo.itera.ac.id/depan/submission/SB2202160001,"Alat Deteksi dan Pengusiran Hama Tikus dan Burung pada Tanaman Padi Berbasis Internet of Things (IoT) Indri Wulan Dari (14116087) Pembimbing 1 : Meida Cahyo Untoro, S.Kom., M.Kom. Pembimbing 2 : Angga Wijaya, S.Si.,M.Si. ABSTRAK Indonesia sering disebut negara agraris, karena memiliki lahan pertanian yang luas dan subur. Sektor pertanian sendiri memiliki peran penting sebagai penghasil kebutuhan pokok. Beras merupakan tanaman utama bagi masyarakat Indonesia, dan produksi beras perlu ditingkatkan setiap tahun untuk memenuhi permintaan yang terus meningkat. Hama termasuk hama tanaman (OPT) yang merupakan salah satu faktor penyebab gagal panen padi. Hama yang sering mengganggu pertanian yaitu hama tikus dan hama burung. Dalam mengatasi serangan hama biasanya para petani menggunakan metode secara manual. Untuk permasalahan hama tikus, biasanya petani memberikan pengasapan pada daerah sawah tempat bersarangnya tikus, ataupun menggunakan predator alami seperti burung hantu. Kemudian untuk mengatasi serangan hama burung pipit, petani biasanya meletakkan orang-orangan sawah dan memasang kaleng disepanjang sawah dengan tali untuk dibunyikan secara berulang-ulang untuk mengusir burung yang sedang memakan padi. Akan sangat merepotkan dan melelahkan apabila para petani masih mengunakan cara manual. Pada penelitian ini, saya membuat alat menggunakan sensor HC-SR04 untuk melakukan deteksi jarak hama tikus yang terbaca oleh sensor, kemudian memanfaatkan sensor HC-SR501 untuk deteksi pergerakan burung pipit dan hasil deteksi yang diperoleh oleh alat akan diolah oleh NodeMCU dan dikirimkan ke firebase. Dapat diketahui bahwa hasil penelitian yang diperoleh dengan memanfaatkan sensor HC-SR04 didapatkan jarak keefektifannya yaitu pada jarak kurang dari 100 cm yang mana akan membuat hama tikus terganggu dan dapat mengusir hama tikus. Kemudian pengujian menggunakan sensor HC-SR501 untuk jarak keefektifannya yaitu pada jarak 1-2 meter yang mana akan membuat aquator atau motor servo bergerak dengan sudut 1800 dan membuat hama burung terganggu. Melalui tahapan pengujian alat , dapat disimpulkan bahwa sistem pendeteksi hama padi berbasis IoT dapat bekerja dengan baik. Kata kunci : Hama, Ultrasonik HC-SR04, PIR HC-SR501, Internet of Things, NodeMCU, Firebase",10
17,Analisis Penerapan Metode Marker Based Tracking dan Markerless Tracking Pada Augmented Reality Sebagai Media Informasi dan Pembelajaran Buah Berbasis Android,analisis penerapan metode marker based tracking dan markerless tracking pada augmented reality sebagai media informasi dan pembelajaran buah berbasis android,Teknik Informatika,2023,Reza Kusuma Andya Nugraha,"Mugi Praseptiawan, S.T., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2306050009,"Indonesia merupakan salah satu negara yang termasuk ke dalam negara beriklim tropis, sehingga menjadikan Indonesia sebagai negara yang memilki kekayaan sumber daya alam yang sangat melimpah. Indonesia juga merupakan salah satu negara yang mulai mengalami perkembangan teknologi secara signifikan. Namun hal ini tidak sesuai dengan kurangnya tingkat kesadaran dan minat konsumsi buah masyarakatnya serta kurangnya informasi pentingnya konsumsi buah melalui media informasi berbasis teknologi yang ada. Oleh sebab itulah dibuat suatu aplikasi media informasi dan pembelajaran buah berbasis android yang dikembangkan dengan metode waterfall yang diharapkan dapat membantu penyampaian informasi terkait pentingnya konsumsi buah serta diharapkan dapat membantu meningkatkan kesadaran dan minat konsumsi buah masyarakat Indonesia. Aplikasi yang dikembangkan tersebut akan mengimplementasikan konsep augmented reality dengan menerapkan dua metode perekaman yakni perekaman tanpa marker (markerless tracking) dan perekaman dengan marker (marker based tracking). Tujuan dari mengimplementasikan kedua metode perekaman tersebut ialah untuk dapat dianalisis manakah metode perekaman yang dinilai lebih efektif dalam media penyampaian informasi ketiga digunakan dalam beberapa kondisi. Hasil dari penelitian ini berupa metode perekaman dengan marker (Marker Based Tracking) merupakan metode perekaman yang dinilai lebih efektif berdasarkan rentang waktu penampilan informasi yang lebih cepat dibandingkan dengan perekaman tanpa marker (Markerless Tracking) berdasarkan rentang waktu penampilan informasi 3D setelah dilakukan pengujian terhadap tingkat pencahayaan dan jarak perekaman. Selain itu, terkait tingkat kinerja, kebergunaan, dan tampilan sistem pada aplikasi media informasi dan pembelajaran buah yang diukur dengan metode System Usability Scale (SUS) mendapatkan skor sebesar 72,3 yang berarti sistem telah diterima dengan baik oleh masyarakat Indonesia, karena dianggap sangat memberikan informasi yang dibutuhkan dan penyampaian informasi nya yang dinilai sudah baik.",10
173,Implementasi Sistem Monitoring Keadaan Tanah Dan Lingkungan Berbasis Internet of Things (Iot) Menggunakan K-Nearest Neighbour (Studi Kasus: Kebun Buah Itera),implementasi sistem monitoring keadaan tanah dan lingkungan berbasis internet of things iot menggunakan k nearest neighbour studi kasus kebun buah itera,Teknik Informatika,2023,Andhika Putra Pratama,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306090007,"Tanah adalah parameter penting bagi kehidupan semua makhluk hidup di bumi, terutama bagi tanaman yang memerlukan unsur hara dan air. Tingkat kelembaban dan pH tanah merupakan penentu kualitas tanah untuk tanaman. Institut Teknologi Sumatera (ITERA) telah membangun kebun buah seluas 10Ha dengan berbagai macam pohon buah, termasuk mangga, sehingga diperlukan sistem monitoring untuk merawat tanaman. Penelitian ini bertujuan untuk mengembangkan sistem alat ukur monitoring keadaan tanah dan suhu udara kebun buah ITERA, merancang model klasifikasi keadaan tanah dengan algoritma K-Nearest Neighbour (KNN), dan mengevaluasi hasil dari sistem alat ukur dan model KNN. Penelitian dilakukan dengan tahapan studi literatur, perancangan alat, pengumpulan data lapangan, pembuatan model KNN, implementasi dan pengujian sistem, serta evaluasi. Perangkat keras menggunakan sensor DHT22, HW-390, dan pH tanah, mikrokontroller ESP32, dan modul LoRa sebagai media komunikasi nirkabel. Dataset terdiri dari 583 data dengan 4 kolom yaitu pH, kelembaban udara, suhu udara, dan label. Model KNN yang dibuat dapat mengukur jarak euclidean dari data baru dengan dataset. Hasil pengujian tiap sensor memiliki nilai error dibawah 10%, dan perangkat keras yang dibuat dapat mempresentasikan keadaan tanah dan lingkungan dengan baik hingga 20m2. Perangkat lunak yang digunakan ada Blynk untuk menampilkan data dan Firebase untuk meyimpan data. Akurasi model KNN dihitung dengan metode confussion matrix yang didapatkan nilai precision sebesar 94%, recall sebesar 91%, dan accuracy sebesar 95,7%.",10
228,Pemanfaatan Augmented Reality sebagai Media Pengenalan Lingkungan Kampus Institut Teknologi Sumatera dengan Menggunakan Smartphone,pemanfaatan augmented reality sebagai media pengenalan lingkungan kampus institut teknologi sumatera dengan menggunakan smartphone,Teknik Informatika,2021,Bahrul Faizi,"Arkham Zahri Rakhman, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2102050007,"Institut Teknologi Sumatera (ITERA) merupakan institusi yang berdiri di provinsi Lampung berdasarkan Peraturan Presiden No. 124 tahun 2014 dengan menempati luas lahan sebesar 285 hektar. Meskipun gedung - gedung di ITERA masih sedikit, namun seringkali pengunjung baik mahasiswa maupun tamu masih kesulitan untuk menemukan ruangan maupun gedung yang terdapat di ITERA. Penggunaan teknologi dapat menyelesaikan permasalahan yang ada. Augmented reality adalah teknologi yang menempatkan dunia virtual yang dihasilkan oleh komputerisasi pada tampilan dunia nyata sehingga dunia tersebut seolah menyatu. Agar data dan informasi posisi gedung tersebut diterima oleh augmented reality, maka dibutuhkan layanan dimana data dan informasi tersebut disesuaikan untuk diproyeksikan yang disebut dengan Location-Based Service. Penelitian ini dilakukan dengan merancang dan membuat aplikasi dengan sistem operasi Android dengan memanfaatkan location-based service serta marker-based dalam pemanfaatan augmented reality dengan menggunakan Android SDK, Wikitude SDK dan Mapbox SDK. Hasil yang didapat adalah aplikasi dapat menampilkan objek virtual augmented reality terhadap 16 titik gedung ITERA beserta rute dan navigasinya dan 60 objek virtual augmented reality deskripsi ruangan terhadap 2 gedung ITERA.",10
293,PENGEMBANGAN APLIKASI INVENTORY MANAGEMENT BERBASIS WEBSITE DENGAN BARCODE MENGGUNAKAN MODEL PERSONAL EXTREME PROGRAMMING (STUDI KASUS: KEBUN RAYA ITERA),pengembangan aplikasi inventory management berbasis website dengan barcode menggunakan model personal extreme programming studi kasus kebun raya itera,Teknik Informatika,2025,AKHBARONA SYANULIN,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2505280052,"Kebun Raya Itera merupakan pusat konservasi flora Sumatera dengan ikon pohon Gaharu yang dikelola oleh Unit Penunjang Akademik Konservasi Flora Sumatera (UPA KFS) di Perguruan Tinggi Institut Teknologi Sumatera (ITERA). Kebun Raya Itera dibangun sejalan dengan moto kampus ITERA yang mengusung konsep Smart, Friendly, and Forest Campus. Kebun Raya Itera saat ini dihadapkan pada sejumlah kendala, khususnya dalam proses manajemen inventarisasi barang yang digunakan untuk kegiatan kebun. Proses yang berjalan masih dilakukan secara konvensional seperti menggunakan logbook (buku catatan) untuk mencatat keluar dan masuknya barang. Barang-barang tersebut dikelompokan menjadi dua tipe barang, yaitu barang habis pakai dan barang pinjam. Penggunaan buku catatan sebagai media utama dalam mencatat dan menampilkan informasi dinilai belum mampu memberikan hasil yang maksimal. Cara tersebut dapat menimbulkan masalah yang berujung pada tidak konsistennya data. Akibatnya pembukuan barang-barang kebun menjadi tidak valid dan sulit melakukan proses rekapitulasi barang. Tujuan penelitian ini adalah mengembangkan sebuah aplikasi inventory management berbasis website dengan dukungan penggunaan barcode yang dapat diintegrasikan ke dalam manajemen inventarisasi barang Kebun Raya Itera. Metode pengembangan yang digunakan adalah menggunakan model Personal Extreme Programming (PXP). Terdapat sepuluh user stories dengan dua iterasi. Hasil blackbox testing menunjukkan bahwa seluruh fungsi berjalan sesuai ekspektasi. Hasil pengujian (system usability scale) SUS memperoleh skor akhir 67,5 dari lima responden, termasuk Grade “D” dengan kategori acceptability range “Marginal” dan adjective rating “Good”, menunjukkan sistem memenuhi standar kegunaan yang layak meskipun perlu pengembangan lebih lanjut untuk mencapai tingkat usability yang lebih optimal.",10
353,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN DATA TUMBUHAN PADA KEBUN RAYA DENGAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: KEBUN RAYA ITERA),pengembangan sistem informasi manajemen data tumbuhan pada kebun raya dengan metode personal extreme programming studi kasus kebun raya itera,Teknik Informatika,2023,Muksin Bagaskara,"Andre Febrianto, S.Kom., M.Eng.",https://repo.itera.ac.id/depan/submission/SB2308020095,"Kebun Raya ITERA dibangun dengan menjalankan lima fungsi utama yang relevan dengan fungsi kebun raya sebagaimana diamanatkan dalam Peraturan Presiden Nomor 93 Tahun 2011 yaitu konservasi, penelitian, pendidikan, wisata dan jasa lingkungan. Pada Peraturan Presiden Nomor 93 Tahun 2011 disebutkan koleksi tumbuhan terdokumentasi adalah koleksi tumbuhan Kebun Raya yang datanya tercatat dan terkelola dalam sistem database koleksi yang terstandar. Namun proses manajemen data di kebun oleh unit kebun raya yang masih menggunakan kertas sekali pakai lalu disalin kembali kedalam excel sehingga hal tersebut dapat memicu potensi kesalahan oleh salah satu pihak yang berujung pada kurang konsistensinya proses manajemen koleksi tumbuhan, terjadinya tumpang tindih data dari berkas fisik dengan data di excel sehingga pembukuan kebun menjadi tidak valid dan sulitnya menelusuri informasi terkait koleksi tumbuhan untuk keperluan penelitian dan pendidikan. Sehingga hal tersebut membuat Kebun Raya ITERA belum memiliki koleksi tumbuhan yang terdokumentasi dengan baik yang sesuai atau relevan dengan Peraturan Presiden Nomor 93 Tahun 2011. Tujuan penelitian ini adalah untuk membangun sistem yang dapat memanajemen data tumbuhan sebagai pusat database tumbuhan sehingga data tumbuhan menjadi konsisten dan dapat membagikan data tumbuhan berupa dokumen excel untuk penelitian atau pendidikan. Metode pengembangan yang digunakan pada penelitian ini adalah Personal Extreme Programming (PXP). Pada penelitian ini terdapat 13 user story dengan 5 iterasi. Pengujian yang dilakukan pada tahap system testing menggunakan blackbox testing dengan tingkat keberhasilan 100% pada setiap iterasi dikarenakan seluruh skenario pengujian berhasil tercapai dan seluruh acceptance test dari setiap user story juga berhasil terpenuhi. Hasil dari penelitian ini adalah Sistem informasi manajemen data tumbuhan pada kebun raya dapat memanajemen tumbuhan Kebun Raya ITERA sehingga data tumbuhan yang dimiliki Kebun Raya ITERA menjadi konsisten dikarenakan data tumbuhan terpusat pada satu media. Serta pengunjung dapat mengajukan permintaan data tumbuhan secara individu dengan alasan tertentu seperti penelitian.",10
374,Pengembangan SIstem Informasi Peminjaman Teleskop Robotik Menggunakan Metode Modified Waterfall (Studi Kasus OAIL),pengembangan sistem informasi peminjaman teleskop robotik menggunakan metode modified waterfall studi kasus oail,Teknik Informatika,2026,Mayang Hermanda Anggraini,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2602200108,"Observatorium Astronomi ITERA Lampung (OAIL) merupakan fasilitas utama kegiatan astronomi di Institut Teknologi Sumatera yang memiliki dua teleskop robotik dan satu Automatic Weather Station (AWS). Saat ini, proses peminjaman teleskop robotik masih dilakukan secara manual dan visualisasi data AWS hanya dapat diakses melalui komputer tertentu. Kondisi tersebut dinilai kurang efisien serta menyulitkan peneliti dan mahasiswa dalam memperoleh data cuaca maupun melakukan peminjaman teleskop. Penelitian ini bertujuan untuk mengembangkan sistem informasi peminjaman teleskop robotik dan visualisasi data Automatic Weather Station berbasis web dengan menggunakan metode Modified Waterfall. Sistem ini menyediakan fitur pendaftaran dan login pengguna, peminjaman teleskop secara online, serta visualisasi data cuaca dalam bentuk grafik yang diperbarui setiap 30 menit. Proses pengujian dilakukan dengan Black-box Testing untuk memastikan fungsionalitas sistem dan System Usability Scale (SUS) untuk menilai tingkat usability berdasarkan pengalaman pengguna akhir. Hasil penelitian diharapkan dapat meningkatkan efisiensi pengelolaan teleskop dan data cuaca di OAIL, mempermudah akses informasi cuaca, serta mendukung kegiatan penelitian dan pembelajaran di lingkungan Institut Teknologi Sumatera.",10
442,PENGENALAN KOLEKSI KAIN TENUN TRADISIONAL PADA MUSEUM BERBASIS CITRA DIGITAL MENGGUNAKAN YOLOv4 (STUDI KASUS: MUSEUM LAMPUNG),pengenalan koleksi kain tenun tradisional pada museum berbasis citra digital menggunakan yolov4 studi kasus museum lampung,Teknik Informatika,2022,Leonard Rizta Anugerah Perdana,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2301090002,"Museum adalah organisasi nirlaba permanen yang melayani masyarakat dan perkembangannya, terbuka untuk umum, yang mengumpulkan, memelihara, meneliti, mengomunikasikan, dan memamerkan benda cagar budaya dan lingkungan tak benda untuk tujuan studi, pendidikan, dan kesenangan. UPTD Museum Negeri Provinsi Lampung (Museum Lampung) adalah sebuah museum yang berada di Kota Bandar Lampung yang merupakan museum pertama, terbesar dan kebanggaan pemerintah di provinsi Lampung yang memiliki koleksi budaya Lampung asli, hingga koleksi yang memiliki nilai-nilai penting pada sejarah Lampung. Salah satu koleksi museum yang memiliki nilai budaya Lampung adalah koleksi kain tenun tradisional lampung, Namun beragamnya koleksi kain tenun yang ada dapat menyebabkan tidak semua lapisan masyarakat mengetahui dan membedakan jenis kain tradisional yang ada. Deteksi objek menyediakan berbagai algoritma yang dapat digunakan untuk membantu mengenali objek, salah satunya YOLOv4. Penelitian ini berfokus pada penerapan deteksi objek menggunakan YOLOv4 pada data citra kain tenun tradisional yang ada di Museum Lampung. Penelitian ini menggunakan YOLOv4 yang digabungkan dengan metode K-Fold Cross Validation untuk membantu menyeleksi model terbaik berdasarkan kondisi pencahayaan pada dataset. Dari 5 model YOLOv4 yang dibuat, model pertama dengan fold 1 menghasilkan model terbaik dengan nilai mAP sebesar 91.57%, precision sebesar 0.61, recall sebesar 1.00, dan F1-score sebesar 0.76.",10
443,PENGENALAN TANAMAN BERBASIS CITRA DIGITAL MENGGUNAKAN METODE YOLOv4 (YOU ONLY LOOK ONCE) (STUDI KASUS: KEBUN RAYA ITERA),pengenalan tanaman berbasis citra digital menggunakan metode yolov4 you only look once studi kasus kebun raya itera,Teknik Informatika,2023,Muhammad Tyaz Gagaman,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2301120045,"Kebun Raya adalah sebuah lahan yang memiliki berbagai jenis tanaman yang bertujuan sebagai tempat penelitian dan konservasi eksitu. Kebun Raya ITERA diharapkan menjadi kawasan tujuan konservasi, penelitian, pendidikan, wisata dan jasa lingkungan yang memiliki tanaman yang terdokumentasi. Dari hasil observasi langsung yang telah dilakukan, penulis mendapatkan masih banyak tanaman yang belum memiliki tanda identitas agar pengunjung dapat mengenali tanaman tersebut. Pengenalan objek tanaman akan dilakukan dengan mengidentifikasi daun. Pengenalan objek dilakukan menggunakan YOLOv4. Daun digunakan untuk identifikasi karena tersusun atas berbagai macam jaringan memberikan tampilan yang berbeda dan ciri khusus, sehingga dapat digunakan sebagai alat pengelompokan. Penelitian dilakukan menggunakan 3 jenis dataset dengan ukuran berbeda yaitu 416×416 piksel, 512×512 piksel dan 608×608 piksel. Dari hasil evaluasi yang dilakukan terhadap ketiga model, menunjukkan bahwa model yang dilatih dengan dataset berukuran 608×608 lebih unggul dari dua model lainnya yang dilatih menggunakan dataset dengan ukuran lebih kecil, dengan nilai precision sebesar 94%, recall sebesar 98%, f1-score sebesar 96",10
468,PERANCANGAN FITUR KEHILANGAN DAN PENEMUAN BARANG PADA APLIKASI POCKET ITERA,perancangan fitur kehilangan dan penemuan barang pada aplikasi pocket itera,Teknik Informatika,2023,Ishaq Fikri Taufik,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2311280006,"Aplikasi seluler menjadi salah satu pilihan utama dalam lingkup platform yang luas dan efektif bagi berbagai lapisan masyarakat. Penelitian ini mengadopsi metode pengembangan Waterfall, yang terdiri dari lima tahap proses, yaitu Analisis Kebutuhan, Desain Sistem, Penulisan Kode Program, Pengujian Program, dan Penerapan Program serta Pemeliharaan. Penelitian ini berfokus pada pengujian kelayakan sebuah aplikasi bernama ""Lost & Found” ITERA. Penelitian ini berawal dari permasalahan kurangnya efektivitas dalam penyebaran informasi mengenai penemuan dan kehilangan barang di Institut Teknologi Sumatera (ITERA), dengan hanya mencapai 50",10
