id,title,clean_title,category,year,author,advisor,url,abstract,cluster
5,ANALISA PERBANDINGAN METODE KOMPRESI PESAN DENGAN METODE LZW DAN DEFLATE PADA PROSES PENYISIPAN CITRA DIGITAL MENGGUNAKAN METODE STEGANOGRAFI BPCS,analisa perbandingan metode kompresi pesan dengan metode lzw dan deflate pada proses penyisipan citra digital menggunakan metode steganografi bpcs,Teknik Informatika,2023,Citra Amelia,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306120036,"Pengiriman data yang kurang aman memungkinkan orang lain untuk mencuri informasi demi mencari keuntungan pribadi. Penggunaan metode steganografi Bit Plane Complexity Segmentation (BPCS) digunakan untuk penyembunyian pesan atau data rahasia dikarenakan BPCS dapat menyisipkan pesan tanpa merusak kualitas dari cover-image. Dalam steganografi, semakin besar pesan yang disisipkan kedalam cover image memerlukan kapasitas citra cover yang lebih besar. Salah satu solusi yang dapat dilakukan untuk memaksimalkan kinerja BPCS adalah dengan menggunakan metode kompresi. Banyaknya algoritma kompresi yang dapat digunakan membuat diperlukannya perbandingan dari kedua kompresi yang umum digunakan. Berdasarkan permasalahan tersebut, dilakukan penelitian penerapan metode kompresi Lempel-Ziv-Welch (LZW) dan kompresi Deflate pada steganografi BPCS. Berdasarkan penelitian yang telah dilakukan, penggunaan metode LZW dan Deflate lebih efektif digunakan pada penyisipan BPCS dikarenakan kualitas gambar dan waktu penyisipan yang dihasilkan menjadi lebih efisien ketika secret image telah melewati proses kompresi. Waktu ekstraksi akan selalu lebih cepat dibandingkan waktu kompresi dan penyisipan hal ini disebabkan adanya tahapan pada proses penyisipan yang tidak dilakukan pada tahapan ekstraksi seperti pemilihan layer dan proses pergantian (substitusi bitplane). Hasil pengujian ke-54 data fidelity dihasilkan keseluruhan nilai PSNR diatas 50 dB yang menandakan citra stego yang dihasilkan sangat baik. Persentase recovery pada keseluruhan data uji didapatkan sebesar 100% sehingga dapat dikatakan bahwa pengujian recovery berhasil dilakukan. Sedangkan hasil pengujian ke-12 data imperceptibility didapatkan rata-rata nilai MOS sebesar 4,96 rata-rata persentase kemiripan sebesar 99,2% (sangat baik). Sehingga dapat disimpulkan bahwa secara kasat mata citra hasil penyisipan sama dengan citra cover asli.",12
12,ANALISIS KOMPARATIF AES-256 DAN CHACHA20 DALAM GRAPH STEGANOGRAPHY UNTUK PENGAMANAN TEKS,analisis komparatif aes 256 dan chacha20 dalam graph steganography untuk pengamanan teks,Teknik Informatika,2025,MUHAMMAD FARHAN ANNAUFAL,"Ilham Firman Ashari, S.Kom., M.T",https://repo.itera.ac.id/depan/submission/SB2601280044,"Perkembangan teknologi digital yang pesat mempermudah pertukaran data, namun juga meningkatkan risiko kebocoran dan penyalahgunaan informasi, sehingga keamanan data menjadi aspek yang sangat penting. Salah satu metode yang digunakan untuk menjaga kerahasiaan data adalah steganografi. Graph Steganography termasuk dalam kategori noiseless steganography karena mampu menyembunyikan pesan tanpa menimbulkan gangguan (noise) pada media penyimpanan. Penelitian ini mengimplementasikan kombinasi graph steganography dengan dua algoritma enkripsi, yaitu AES-256 (block cipher) dan ChaCha20 (stream cipher) untuk pengamanan pesan teks serta mengevaluasi kinerjanya berdasarkan kecepatan proses encoding dan decoding, ukuran file hasil encoding, serta tingkat keberhasilan ekstraksi pesan. Hasil implementasi menunjukkan bahwa sistem mampu menghasilkan file representasi nilai plot graf (.xlsx), hasil hash pesan SHA-256 (.txt), visualisasi grafik (.png), dan data waktu komputasi (milidetik). Proses decoding berhasil mengembalikan pesan asli dengan nilai hash yang identik terhadap pesan awal, menunjukkan integritas data terjaga 100%. Berdasarkan hasil evaluasi pada proses encoding maupun decoding, algoritma ChaCha20 secara konsisten memiliki waktu komputasi lebih cepat dibandingkan AES-256 pada semua variasi pemetaan graf. Selain itu, peningkatan jumlah sumbu Y pada struktur graf terbukti dapat mengurangi ukuran file hasil encoding. Secara keseluruhan, kombinasi graph steganography dengan algoritma AES-256 dan ChaCha20 berhasil meningkatkan keamanan dan fleksibilitas dalam pengamanan teks. Penelitian selanjutnya disarankan untuk memperluas perbandingan algoritma kriptografi dan menambahkan pengujian terhadap serangan kriptografi untuk mengukur ketahanan sistem secara lebih mendalam.",12
26,Analisis Perbandingan Watermarking Video Berformat MP4 Menggunakan Metode Discrete Wavelet Transform dan Spread Spectrum,analisis perbandingan watermarking video berformat mp4 menggunakan metode discrete wavelet transform dan spread spectrum,Teknik Informatika,2021,Rada Safta Fathona,"Hartanto Tantriawan S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2106040079,"ABSTRAK Steganografi yaitu teknik yang menyembunyikan suatu pesan didalam suatu citra digital. Penggunaan teknologi beserta internet dengan cepat berkembang sehingga dapat menyebabkan suatu pemalsuan atau penyebaran file citra tanpa dicantumkan sumbernya bahkan mengakui hak cipta suatu file citra orang lain sebagai miliknya, pada saat ini dibutuhkan teknologi yang bisa membuat salah satu file citra seperti video memiliki watermark didalam video tersebut sehingga tidak dapat dilihat oleh penglihatan manusia. Pada penelitian ini akan melakukan penyisipan watermark pada video dan melakukan perbandingan antara metode Discrete Wavelet Transform (DWT) dan metode Spread Spectrum yang akan dianalisis dan dibandingkan antara dua metode tersebut. File citra sebagai cover yaitu adalah video dengan format (.mp4) dan file citra sebagai penyisip adalah gambar dengan format (.jpg). Untuk MSE (Mean Square Error),dan PSNR (Peak Signal to Noise Ratio) bisa digunakan untuk melihat kualitas video,didapat hasil dari steganografi dengan menggunakan metode Spread Spectrum yaitu nilai MSE nya adalah 0.1021 lebih kecil dibandingkan metode DWT yang menghasilkan nilai MSE sebesar 6.8164, dan nilai PSNR Spread Spectrum yaitu 58.0382 dB lebih besar dibandingkan metode DWT yaitu PSNR nya 37.1476 dB, sehingga metode SS lebih baik dibandingkan metode DWT. Ada beberapa serangan yang dapat dilakukan pada video yaitu salah satunya cut dan compressing, setelah melakukan uji coba serangan pada penilitian ini nilai yang didapat pada dua serangan tersebut menunjukan metode Spread Spectrum lebih tahan pada serangan cut dan compressing dibandingan metode DWT. Kata kunci :steganografi, watermark, PSNR, MSE, spread-spectrum, DWT.",12
53,DETEKSI DAN MITIGASI DISTRIBUTED DENIAL OF SERVICE (DDOS) MENGGUNAKAN FUZZY LOGIC MAMDANI,deteksi dan mitigasi distributed denial of service ddos menggunakan fuzzy logic mamdani,Teknik Informatika,2021,Reza Aji Pratama,"Hartanto Tantiawan, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2201270010,"Perkembangan teknologi internet saat ini berkembang dengan begitu pesat dimana tidak hanya dimanfaatkan sebagai sarana berkomunikasi saja, namun sudah mulai digunakan untuk kebutuhan komersial. Seiring perkembangannya internet, terdapat pula kejahatan cyber yang dapat mengancam aktivitas yang terjadi pada server. Salah satunya adalah kejahatan DDoS atau Distribute Denial of Service. Kejahatan ini sangat merugikan dikarenakan cara kerjanya ialah dengan melakukan traffic flooding terhadap server sehingga membuat aktivitas didalamnya menjadi terganggu. Oleh karena itu, penelitian ini dilakukan untuk mendeteksi dan memitigasikan terjadinya kejahatan DDoS dengan memanfaatkan logika fuzzy Mamdani untuk mengklasifikasikan/mengkategorikan pola lalu lintas di dalam sebuah jaringan server dan juga menerapkan konfigurasi iptables pada server untuk memberikan pembatasan akses setiap alamat IP yang terhubung didalam jaringan tersebut. Proses penelitian ini dilakukan mulai dari pembuatan aturan logika fuzzy Mamdani, simulasi serangan DDoS, pengambilan data hasil simulasi, pengolahan dan pengelompokan data yang diuji menggunakan logika fuzzy Mamdani, dan melakukan penerapan mitigasi. Hasil dari penelitian ini ialah serangan DDoS dapat dimitigasikan sehingga serangan yang berasal dari sumber yang sama tidak lagi dapat terjadi dan mengganggu lalu lintas di dalam suatu jaringan.",12
54,Deteksi Distibuted Denial of Service (DDoS) Menggunakan Fuzzy Logic Sugeno,deteksi distibuted denial of service ddos menggunakan fuzzy logic sugeno,Teknik Informatika,2021,Meiji Suryadi,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2106030033,"ABSTRAK Dalam dunia teknologi saat ini informasi sangatlah mudah untuk didapatkan, salah satunya adalah dengan menggunakan internet, Internet dapat digunakan dengan untuk mengkases website yang menyimpan banyak informasi baik berupa teks, angka maupun gambar. Namun dengan berkembangnya teknologi, berkembang pula kejahatan yang memanfaatkan perkembangan teknologi ini. Pelaku kejahatan melakukan tindak kejahatan dengan membanjiri website target dengan data yang banyak sehingga website tersebut tidak dapat di akses oleh pengguna lainnya. Ini lah yang disebut sebagai Distributed Denial of Service (DDoS). Untuk mengurangi masalah tersebut maka dilakukan penelitian ini, sehingga dapat mendeteksi serangan DDoS yang dilakukan oleh pelaku kejahatan. Dengan menganalisis lalu lintas jaringan dengan menggunakan Wireshark dan melakukan pengolahan data menggunakan fuzzy logic sugeno didapatkan hasil akhir berupa persentase keberhasilan terdeteksinya lalu lintas jaringan yang merupakan serangan DDoS. Proses perhitungan akan menggunakan aplikasi Matlab. Penelitian ini berhasil mendeteksi serangan DDoS menggunakan fuzzy logic sugeno sebesar 70 %. Kata Kunci: Distributed Denial of Service (DDoS), Fuzzy Logic Sugeno, Wireshark, Matlab.",12
60,Digital Watermarking pada Domain Discrete Wavelet Transform dan Singular Value Decomposition dengan Citra Teks pada Gambar Menggunakan Arnold Transform,digital watermarking pada domain discrete wavelet transform dan singular value decomposition dengan citra teks pada gambar menggunakan arnold transform,Teknik Informatika,2026,Adriel Gideon Benedict Sirait,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2602130096,"Pesatnya perkembangan teknologi multimedia menyebabkan citra digital menjadi rentan terhadap tindakan plagiasi, manipulasi, dan klaim kepemilikan ilegal. Digital watermarking hadir sebagai solusi perlindungan hak cipta, namun metode konvensional sering kali mengalami kegagalan dalam mempertahankan informasi saat citra mengalami proses kompresi. Penelitian ini bertujuan untuk merancang dan mengimplementasikan sistem invisible watermarking yang tangguh menggunakan kombinasi Discrete Wavelet Transform (DWT) dan Singular Value Decomposition (SVD) pada subband frekuensi rendah, yang diintegrasikan dengan algoritma pengacakan citra watermark menggunakan Arnold Transform. Metode hybrid ini memanfaatkan stabilitas nilai singular dan pemisahan frekuensi multiresolusi untuk menyeimbangkan kualitas visual dan ketahanan data. Metodologi pengujian melibatkan analisis kualitas visual (imperceptibility) menggunakan metrik Peak Signal-to-Noise Ratio (PSNR), serta pengujian ketahanan (robustness) terhadap serangan kompresi JPEG menggunakan metrik Normalized Correlation (NC). Citra watermark berupa teks biner diacak terlebih dahulu untuk menghilangkan korelasi spasial sebelum disisipkan. Hasil penelitian menunjukkan bahwa metode yang diusulkan mampu menjaga fidelitas citra dengan sangat baik, dibuktikan melalui rata-rata nilai PSNR sebesar 54,88 dB. Nilai ini mengindikasikan bahwa degradasi visual akibat penyisipan sangat minim dan sulit dideteksi oleh mata manusia. Dalam aspek ketahanan, sistem menunjukkan performa yang stabil terhadap kompresi JPEG dengan rata-rata nilai NC sebesar 0,9488, yang membuktikan bahwa informasi kepemilikan tetap dapat diekstraksi dan diidentifikasi dengan akurasi tinggi meskipun citra telah terkompresi.",12
107,Implementasi Advanced Encryption Standard Dan Bit Plane Complexity Segmentation Pada Cover Album Musik,implementasi advanced encryption standard dan bit plane complexity segmentation pada cover album musik,Teknik Informatika,2023,M. Ammar Fadhila Ramadhan,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2309210032,"Data merupakan informasi yang sangat penting bagi sebuah organisasi atau individu. Data dapat berupa angka, teks, gambar, audio, atau video, dan dapat disimpan dalam berbagai media, seperti komputer, ponsel, atau cloud storage. Data tersebut terkadang bersifat sangat rahasia, dan salah satu cara untuk mengamankan data tersebut adalah dengan menggunakan metode Kriptografi dan Steganografi. Dalam penelitian ini, digunakan metode AES mode CBC untuk kriptografi dan BPCS untuk steganografi. Digunakan juga metode tambahan itu penyematan citra stego ke dalam MP3 sebagai metadata untuk menyembunyikan keberadaan citra stego agar tidak dapat dideteksi oleh pihak tidak bertanggungjawab. Sebagai lapisan keamanan tambahan, digunakan SHA-256 untuk menghasilkan Key yang lebih sulit ditebak. Pengujian yang dilakukan dalam penelitian ini adalah Security dengan metode Avalanche Effect yang menghasilkan skor 32% hingga 33%. Pada pengujian Fidelity, nilai MSE tertinggi yaitu 32.36 dan PSNR terendah yaitu 33.02 didapatkan dari citra Pom-pom. Pada pengujian Capacity didapatkan hasil yang bervariasi yang berkaitan dengan ambang batas yang digunakan, dimana semakin rendah nilai ambang batas maka semakin tinggi kapasitas yang dapat ditampung. Pada pengujian Recovery, semua berkas pesan yang disisipkan dapat dipulihkan secara utuh. Pengujian Imperceptibility menunjukkan citra Pom-pom memiliki skor terendah yang menandakan bahwa citra stego Pom-pom memiliki cacat kasat mata.",12
111,IMPLEMENTASI ALGORITMA DISCRETE COSINE TRANSFORM (DCT) DAN ALGORITMA KOMPRESI DEFLATE PADA STEGANOGRAFI CITRA DIGITAL,implementasi algoritma discrete cosine transform dct dan algoritma kompresi deflate pada steganografi citra digital,Teknik Informatika,2023,Rafly Rigan Nagachi,"Dr. Ir. Rinaldi Munir, M.T.",https://repo.itera.ac.id/depan/submission/SB2306050064,"Steganografi adalah teknik yang ditujukan untuk menyembunyikan keberadaan pesan dan informasi dari pihak ketiga. Penelitian ini menerapkan teknik steganografi Discrete Cosine Transform (DCT) sebagai teknik penyisipan pesan pada citra digital. Proses penyisipan dilakukan dengan membandingkan 2 koefisien DCT. Steganografi DCT memiliki kelemahan dimana pesan yang mampu disisipkan lebih sedikit dibandingkan steganografi spatial domain. Oleh karena itu, algoritma kompresi deflate diterapkan untuk mengurangi ukuran pesan sehingga pesan yang disisipkan semakin sedikit. Hasil pengujian membuktikan bahwa pesan yang disisipkan dapat diekstrak kembali dan memenuhi aspek imperceptibility, fidelity, recovery, capacity, robustness dan compression ratio. Secara rata-rata nilai performa fidelity untuk semua eksperimen menunjukkan performa yang sangat baik dengan nilai PSNR lebih dari 30dB. Penilaian Mean Opinion Score (MOS) mendapatkan rentang skor 4.1 hingga 4.9 dari skala nilai 1-5 yang berarti terlihat perbedaan tapi tidak mengganggu antara citra cover dan citra stego. Aspek recovery pada seluruh skenario uji menunjukkan persentase pada rentang 99.8% hingga 100%. Penyisipan pesan terkompresi oleh kompresi deflate juga menunjukkan performa fidelity, recovery dan robustness yang lebih tinggi dibandingkan penyisipan pesan tanpa kompresi. Kapasitas penyisipan pesan rahasia pada citra cover hanya dipengaruhi oleh resolusi citra cover. Citra stego memiliki ketahanan sanagt baik untuk serangan terhadap brightness. Namun, citra stego memiliki ketahanan yang buruk untuk serangan gaussian noise, salt and pepper noise dan cropping. Dengan demikian, penelitian ini memberikan informasi bahwa teknik steganografi DCT dan kompresi deflate dapat menjadi alternatif yang baik untuk menjaga kerahasiaan informasi dalam citra digital.",12
112,IMPLEMENTASI ALGORITMA DISCRETE COSINE TRANSFORM MENGGUNAKAN KOMBINASI ADVANCED ENCRYPTION STANDARD DAN DEFLATE PADA STEGANOGRAFI CITRA DIGITAL,implementasi algoritma discrete cosine transform menggunakan kombinasi advanced encryption standard dan deflate pada steganografi citra digital,Teknik Informatika,2025,Alfha Ridho Akira,"Ilham Firman Ashari, S.Kom., M.T",https://repo.itera.ac.id/depan/submission/SB2505310010,"Steganografi merupakan sebuah metode yang digunakan untuk menyembunyiikan keberadaan data atau informasi yang bersifat rahasia atau pribadi. Penelitian ini menggunakan teknik steganografi Discrete cosine transform (DCT) sebagai metode untuk memasukkan informasi atau data rahasia ke dalam gambar digital tanpa mengubah tampilannya secara mencolok. Proses penyisipan dilakukan dengan membandingkan dua koefisien DCT. Namun, steganografi berbasis DCT memiliki keterbatasan, yakni jumlah pesan yang dapat disisipkan cukup terbatas. Steganografi berbasis Discrete Cosine Transform (DCT) juga memiliki kelemahan terhadap serangan analisis statistik yang dapat mengungkap informasi tersembunyi. Penelitian ini bertujuan mengimplementasikan kombinasi algoritma DCT, Advanced Encryption Standard (AES), dan Deflate untuk menambahkan lapisan keamanan dan efisiensi steganografi citra digital. Metodologi yang digunakan meliputi kompresi pesan rahasia menggunakan algoritma Deflate (kombinasi LZ77 dan Huffman coding), enkripsi hasil kompresi dengan AES-256, dan penyisipan pada koefisien DCT domain frekuensi menengah melalui metode coefficient swapping. Pengujian dilakukan pada empat citra cover dengan resolusi berbeda menggunakan parameter confidentiality, imperceptibility, fidelity, recovery, capacity, dan robustness. Hasil penelitian menunjukkan nilai PSNR berkisar 38,471-58,621 dB (di atas ambang batas 30 dB), nilai MOS 4,29-4,96 dari skala 5, tingkat recovery 97,80-100%, dan rasio kompresi 1,02-3,96. Pengujian confidentiality membuktikan pesan terenkripsi tidak dapat diekstrak tanpa kunci yang benar. Dengan demikian, penelitian ini memberikan informasi bahwa kombinasi DCT, AES, dan Deflate berhasil meningkatkan keamanan steganografi dengan tetap mempertahankan kualitas visual citra yang baik",12
133,Implementasi Digital Watermarking Menggunakan Discrete Cosine Transform dan Modulasi Linier dengan Enkripsi Generalized Arnold Map,implementasi digital watermarking menggunakan discrete cosine transform dan modulasi linier dengan enkripsi generalized arnold map,Teknik Informatika,2026,Muhammad Taqy Abdullah,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2602130128,"Pesatnya perkembangan teknologi multimedia menyebabkan citra digital menjadi rentan terhadap tindakan plagiasi, manipulasi, dan klaim kepemilikan ilegal. Digital watermarking hadir sebagai solusi perlindungan hak cipta, namun metode konvensional berbasis domain spasial cenderung rentan terhadap serangan kompresi. Penelitian ini bertujuan untuk merancang dan mengimplementasikan sistem invisible watermarking berbasis domain transformasi yang tangguh menggunakan kombinasi Discrete Cosine Transform (DCT) dan teknik modulasi linier pada koefisien frekuensi menengah, yang diintegrasikan dengan algoritma pengacakan pesan Generalized Arnold Map (GAM). Penelitian ini menggunakan skema non-blind watermarking untuk memastikan akurasi ekstraksi data tetap presisi. Metodologi pengujian melibatkan analisis kualitas visual menggunakan metrik Peak Signal-to-Noise Ratio (PSNR) dan Mean Opinion Score (MOS), serta pengujian ketahanan (robustness) terhadap serangan kompresi format Joint Photographic Experts Group (JPEG) menggunakan metrik Bit Error Rate (BER) dan Normalized Correlation (NC). Hasil penelitian menunjukkan bahwa metode yang diusulkan mampu menjaga fidelitas citra dengan sangat baik, dibuktikan melalui rata-rata nilai PSNR sebesar 40,87 dB dan skor MOS sebesar 4,85. Dalam aspek ketahanan, informasi watermark dapat dipulihkan secara sempurna (NC≈1 dan BER≈0%) pada rentang kualitas kompresi Q=90 hingga Q=30. Batas toleransi sistem ditemukan pada titik Q=25, sementara kegagalan total terjadi pada kualitas Q=24 akibat dampak kuantisasi agresif JPEG. Sistem ini juga berhasil mengimplementasikan skema penyisipan penuh dengan kapasitas total 4.096 bit tanpa mendegradasi kualitas visual secara signifikan.",12
