id,title,clean_title,category,year,author,abstract_snippet,cluster
99,Identifikasi Karakter Nomor Polisi Pada Plat Kendaraan Menggunakan Convolutional Neural Networks (CNN),identifikasi karakter nomor polisi pada plat kendaraan menggunakan convolutional neural networks cnn,Teknik Informatika,2021,Miftakhul Aziz,Indonesia merupakan negara berkembang yang memiliki tingkat populasi kendaraan cukup banyak dengan peningkatan yang signifikan setiap tahunnya. Dalam setiap kendaraan bermotor seperti mobil atau roda dua diwajibkan memiliki sebuah tanda pengenal berupa plat atau Tanda Nomor Kendaraan Bermotor (T...,7
116,IMPLEMENTASI ALGORITMA K-MEANS DALAM DATA MINING UNTUK CLUSTERING DATA COVID-19 GLOBAL,implementasi algoritma k means dalam data mining untuk clustering data covid 19 global,Teknik Informatika,2023,Rade Arthur Mangaratua Oktavianus,"Coronavirus (COVID-19) adalah jenis virus baru yang terdeteksi pada manusia di provinsi Wuhan, Tiongkok, pada Desember 2019 dan telah menyebar ke lebih dari 190 negara. Patogen ini dikenal sebagai penyakit coronavirus 2019 (COVID-19), yang disebabkan oleh sindrom pernapasan akut coronavirus-2 (SAR...",7
119,Implementasi Algoritma Xgboost dengan Particle Swarm Optimization dalam Skrining Risiko Diabetes Melitus Tipe 2,implementasi algoritma xgboost dengan particle swarm optimization dalam skrining risiko diabetes melitus tipe 2,Teknik Informatika,2022,Siraz Tri Denira,"Diabetes Melitus merupakan penyakit serius berkepanjangan dan memiliki dampak yang besar dalam kehidupan dengan penyandang paling banyak di seluruh dunia. Terdapat 3 golongan utama diabetes, yaitu Diabetes Melitus Tipe 1 (T1DM), Diabetes Melitus Tipe 2 (T2DM), dan Diabetes Melitus Gestasional (GDM)....",7
122,IMPLEMENTASI ARSITEKTUR MOBILENET PADA MODEL KLASIFIKASI JENIS JERAWAT INFLAMASI BERDASARKAN CITRA,implementasi arsitektur mobilenet pada model klasifikasi jenis jerawat inflamasi berdasarkan citra,Teknik Informatika,2025,Nova Yutavia,"Secara umum, jerawat dikategorikan dalam dua jenis, yaitu jerawat non inflamasi dan jerawat inflamasi (papula, pustula, nodula, dan kistik). Keterbatasan waktu, biaya, hingga akses menjadikan penderita jerawat melakukan penanganan secara mandiri yang mengakibatkan upaya pemulihan kurang maksimal kar...",7
131,IMPLEMENTASI CONVOLUTIONAL NEURAL NETWORK (CNN 1D) PADA KLASIFIKASI KONDISI KESEHATAN MENTAL: DEPRESI,implementasi convolutional neural network cnn 1d pada klasifikasi kondisi kesehatan mental depresi,Teknik Informatika,2025,BANI ADAM TAMPUBOLON,Tingginya prevalensi gangguan depresi dan keterbatasan akses layanan kesehatan mental di negara berkembang seperti Indonesia mendorong perlunya pendekatan teknologi untuk deteksi dini yang efisien. Penelitian ini bertujuan untuk mengimplementasikan Convolutional Neural Network 1 Dimension (CNN 1D) s...,7
136,Implementasi Learning Vector Quantization untuk Klasifikasi Citra Sel Darah Putih,implementasi learning vector quantization untuk klasifikasi citra sel darah putih,Teknik Informatika,2023,Andika Saputra,"Sel darah putih merupakan salah satu komponen darah yang memiliki beberapa jenis sel. Sel darah putih dapat terdiri dari lima jenis sel, yaitu basophil, eosinophil, lymphocyte, monocyte, dan neutrophil. Jenis-jenis sel darah putih tersebut dapat dilakukan klasifikasi untuk keperluan medis sepe...",7
140,IMPLEMENTASI METODE CERTAINTY FACTOR UNTUK E-SCREENING ADHD (ATTENTION DEFICIT HYPERACTIVITY DISORDER) (STUDI KASUS: RSJD PROVINSI LAMPUNG),implementasi metode certainty factor untuk e screening adhd attention deficit hyperactivity disorder studi kasus rsjd provinsi lampung,Teknik Informatika,2023,Muhammad Fariz Luthfi,"Gangguan perkembangan pada anak merupakan masalah yang sering muncul pada anak yang sedang mengalami pertumbuhan dan perkembangan, salah satunya adalah Attention Deficit Hyperactivity Disorder (ADHD). Munculnya gangguan ini memaksa banyak psikolog dan psikiater untuk mencari jalan keluar dari masala...",7
144,Implementasi Metode Dempster Shafer pada Perancangan Sistem Pakar untuk Diagnosa Awal Gangguan Kepribadian,implementasi metode dempster shafer pada perancangan sistem pakar untuk diagnosa awal gangguan kepribadian,Teknik Informatika,2023,Diah Ayu Wulan Rahmawati,"Selain kesehatan fisik, kesehatan mental adalah aspek penting dari kesehatan. Gangguan kepribadian adalah komponen dari kesehatan mental. Cara bertindak, merasa, atau berpikir yang tidak normal disebut sebagai gangguan kepribadian. Setiap orang kadang menunjukkan tanda-tanda awal masalah kepribadian...",7
147,IMPLEMENTASI METODE LOCAL BINARY PATTERN HISTOGRAM DAN SQUARED EUCLIDEAN DISTANCE CLASSIFIER UNTUK IDENTIFIKASI WAJAH DENGAN MASKER DAN TANPA MASKER,implementasi metode local binary pattern histogram dan squared euclidean distance classifier untuk identifikasi wajah dengan masker dan tanpa masker,Teknik Informatika,2022,VINA ALVIONITA,Keadaan pandemi Covid-19 yang hampir terjadi di seluruh belahan dunia memaksa setiap orang untuk mengenakan masker. Akibatnya teknologi pengenalan wajah cukup sulit dilakukan apabila wajah yang diidentifikasi menggunakan masker dan berkemungkinan mengurangi performa dari metode pengenalan wajah o...,7
158,IMPLEMENTASI PEMODELAN CNN PADA SPEECH EMOTION RECOGNITION UNTUK DETEKSI EMOSI PADA REKAMAN SUARA BERBAHASA INDONESIA,implementasi pemodelan cnn pada speech emotion recognition untuk deteksi emosi pada rekaman suara berbahasa indonesia,Teknik Informatika,2024,Anggara Maulana Mafdivia,"Keadaan emosional seseorang adalah suatu faktor yang sangat krusial pada proses hubungan antar manusia, dan dapat mempengaruhi beberapa aspek pada proses komunikasi, mirip seperti ekspresi wajah, dan karakteristik suara. Speech Emotion Recognition (SER) bertujuan untuk secara otomatis mengidentifika...",7
160,IMPLEMENTASI PENGOLAHAN CITRA DAN ALGORITMA LOGISTIC REGRESSION UNTUK MENDETEKSI SEL SABIT,implementasi pengolahan citra dan algoritma logistic regression untuk mendeteksi sel sabit,Teknik Informatika,2022,Alexander Diva Grael Bangun,"Sel sabit merupakan panyakit yang mentransformasikan sel darah normal manusia ke bentuk abnormal seperti sabit atau pisang. Cara mendeteksi penyakit ini adalah dengan melakukan tes darah. Sampel darah akan diamati langsung oleh ahli patologi, mendeteksi setiap sel darah yang ada dan melakukan klasif...",7
174,Implementasi Sistem Pakar Untuk Mengetahui Tingkat Kemungkinan Terjangkit Virus HIV Berdasarkan Komplikasi Penyakit Yang Ditimbulkan Dengan Algoritma Forward Chaining Dan Case Based Reasoning (CBR),implementasi sistem pakar untuk mengetahui tingkat kemungkinan terjangkit virus hiv berdasarkan komplikasi penyakit yang ditimbulkan dengan algoritma forward chaining dan case based reasoning cbr,Teknik Informatika,2020,Nursano Gandung Praseto,"Virus HIV merupakan virus yang dapat merusak sistem imun tubuh. Orang yang terinfeksi virus HIV disebut dengan ODHA (Orang Dengan HIV/AIDS), orang-orang ini sering kali dikucilkan dalam lingkungan masyarakat sehingga mereka malu untuk memeriksakan diri dan terjadi keterlambatan pemeriksaan. Jadi dib...",7
189,Klasifikasi dan Deteksi Lokasi Kasus Demam Berdarah di Indonesia Berdasarkan Tweet dengan Menggunakan Metode Naïve Bayes dan Named Entity Recognition,klasifikasi dan deteksi lokasi kasus demam berdarah di indonesia berdasarkan tweet dengan menggunakan metode na ve bayes dan named entity recognition,Teknik Informatika,2021,Apung Nadly,"Demam berdarah merupakan penyakit yang berkembang di wilayah tropis menjadi salah satu penyakit yang sering terjadi di wilayah Indonesia dengan jumlah penderita yang banyak dan tersebar di seluruh Indonesia. oleh karena itu, dengan banyaknya penderita demam berdarah maka diperlukan sebuah informasi ...",7
191,"Klasifikasi Diare Menggunakan Algoritma Decision Tree (Studi Kasus Wilayah Kabupaten Musi Rawas, Lubuklinggau)",klasifikasi diare menggunakan algoritma decision tree studi kasus wilayah kabupaten musi rawas lubuklinggau,Teknik Informatika,2021,Muhamad Refo Alpha Rizky,"Diare merupakan suatu kondisi dimana ketika seseorang mengalami gangguan pencernaan yang mengakibatkan proses pengeluaran feses atau buang air besar lebih sering dari biasanya. Dalam kehidupan sehari-hari masyarakat luas sering kali menganggap remeh penyakit diare, dengan anggapan diare dapat sem...",7
198,Klasifikasi Penyakit Kulit Pada Anjing Dengan Menggunakan Metode Convolutional Neural Networks (CNN),klasifikasi penyakit kulit pada anjing dengan menggunakan metode convolutional neural networks cnn,Teknik Informatika,2025,Ester Efritira,"Anjing merupakan hewan peliharaan yang rentan terhadap berbagai penyakit, termasuk penyakit kulit seperti Pyoderma, scabies, dan ringworm, yang dapat menular kepada manusia jika tidak ditangani dengan baik. Penelitian ini bertujuan untuk mengklasifikasikan penyakit kulit pada anjing dengan m...",7
199,KLASIFIKASI PENYAKIT MALARIA DISEBABKAN PARASIT PLASMODIUM VIVAX BERDASARKAN CITRA SEL DARAH MENGGUNAKAN CONVOLUTIONAL NEURAL NETWORK,klasifikasi penyakit malaria disebabkan parasit plasmodium vivax berdasarkan citra sel darah menggunakan convolutional neural network,Teknik Informatika,2025,MOHAMAD MEAZZA APRILIANDA,"Malaria merupakan penyakit menular yang masih menjadi permasalahan kesehatan global, khususnya di wilayah tropis seperti Indonesia. Penyakit ini disebabkan oleh parasit Plasmodium yang ditularkan melalui gigitan nyamuk Anopheles betina, dengan Plasmodium vivax sebagai salah satu spesies yang paling ...",7
209,"KOMPARASI METODE DECISION TREE C4.5, XGBOOST DAN RANDOM FOREST DALAM PREDIKSI STROKE",komparasi metode decision tree c4 5 xgboost dan random forest dalam prediksi stroke,Teknik Informatika,2023,Lusi Lesmana Tamba,Stroke merupakan penyakit yang ditimbulkan oleh karena terputusnya suplai darah ke otak yang disebabkan adanya semburan pada pembuluh darah atau dikarenakan adanya penyumbatan berupa darah yang menggumpal yang menyebabkan otak tidak menerima suplai oksigen serta nutrisi yang akan memicu kerusakan ja...,7
212,Komparasi ROI Pada Citra Wajah Orang Indonesia Untuk Pengukuran Tekanan Darah Non-Kontak Berdasarkan Metode Zhou,komparasi roi pada citra wajah orang indonesia untuk pengukuran tekanan darah non kontak berdasarkan metode zhou,Teknik Informatika,2025,MUHAMAD ATHA AKBAR,"Tekanan darah merupakan suatu nilai yang diberikan darah kepada dinding arteri dengan satuan tekanan darah adalah milimeeter air raksa (mmHg). Ada dua jenis tekanan darah yang terjadi pada tubuh manusia, yaitu tekanan darah sistolik dan diastolik. Pemeriksaan tekanan darah sangat penting, akan tetap...",7
247,PENDETEKSIAN ATRIAL FIBRILASI MENGGUNAKAN METODE FILTERING R-R INTERVAL SECARA REALTIME PADA PYTHON GUI,pendeteksian atrial fibrilasi menggunakan metode filtering r r interval secara realtime pada python gui,Teknik Informatika,2020,Jonathan Eprilio Soaduon Simanjuntak,Atrial Fibrilasi (AF) merupakan bagian dari jenis penyakit pada jantung yang ditandai dengan kondisi denyut jantung yang tidak beraturan secara irama. Kondisi AF yang terjadi terus menerus mampu berpotensi menyebabkan penyakit stroke bagi penderitanya. Sistem dalam membaca dan medeteksi kemungkinan ...,7
269,PENERAPAN OPTIMASI ALGORITMA RANDOM FOREST MENGGUNAKAN GENETIC ALGORITHM PADA KLASIFIKASI PENYAKIT GINJAL KRONIS,penerapan optimasi algoritma random forest menggunakan genetic algorithm pada klasifikasi penyakit ginjal kronis,Teknik Informatika,2025,KEN ANNISSA,"Penyakit ginjal kronis (PGK) merupakan salah satu masalah kesehatan gangguan fungsi ginjal yang terjadi secara bertahap dan sulit terdeteksi pada tahap awal. Sehingga, diperlukan sistem yang mampu membantu proses deteksi dini berbasis data klinis. Penelitian ini bertujuan untuk membangun model klasi...",7
277,PENERAPAN WATERFALL PADA ISTILAH MEDIS PENYAKIT JANTUNG MENGGUNAKAN WEB SPEECH API DENGAN METODE SEQUENTIAL SEARCH DAN SPEECH RECOGNITION,penerapan waterfall pada istilah medis penyakit jantung menggunakan web speech api dengan metode sequential search dan speech recognition,Teknik Informatika,2025,MUHAMMAD ICHSAN RAMADHAN,"Penyakit jantung yaitu merupakan salah satu penyebab utama kematian di dunia, sehingga penting bagi tenaga medis dan pasien untuk memahami istilah medis yang berkaitan dengan penyakit tersebut. Penelitian ini bertujuan untuk mengembangkan aplikasi pengenalan istilah medis penyakit jantung berbasis s...",7
279,Pengaruh Urutan dan Pengkombinasian Preprocessing Terhadap Klasifikasi Emosi pada Teks Bahasa Indonesia Dengan Algoritma SVM (Support Vector Machine),pengaruh urutan dan pengkombinasian preprocessing terhadap klasifikasi emosi pada teks bahasa indonesia dengan algoritma svm support vector machine,Teknik Informatika,2024,AURIGA FARHAN RIZKIADHY,"Emosi merupakan sebuah keadaan psikis yang kompleks serta mempengaruhi suatu prilaku manusia. Emosi juga dapat diekspresikan kedalam kata kata, frasa maupun kalimat. Terdapat 4 emosi dasar seperti marah, senang, sedih, dan takut dataset ISEAR merupakan dataset yang berisikan emosi, Pemilihan dataset...",7
287,PENGEMBANGAN APLIKASI BERBASIS WEB UNTUK PENGUJIAN BUTA WARNA MENGGUNAKAN METODE PEMERIKSAAN ISHIHARA,pengembangan aplikasi berbasis web untuk pengujian buta warna menggunakan metode pemeriksaan ishihara,Teknik Informatika,2021,Ningsih Nababan,Buta warna merupakan ketidakmampuan seseorang dalam membedakan warna. Salah satu teknik pemeriksaan buta warna adalah menggunakan metode ishihara dimana pengguna diminta mengidentifikasi angka pada lembar ishihara yang didampingi oleh pakar/dokter terkait. Pemeriksaan secara manual tersebut memiliki...,7
312,PENGEMBANGAN DETEKSI POSISI JATUH PADA LANSIA MENGGUNAKAN GRAPH CONVOLUTIONAL NETWORK BERBASIS POSE LANDMARK,pengembangan deteksi posisi jatuh pada lansia menggunakan graph convolutional network berbasis pose landmark,Teknik Informatika,2026,Leonardo Alfontus Mende Sirait,"Kejadian jatuh pada lansia merupakan masalah serius yang memerlukan perhatian khusus dalam upaya pencegahan cedera. Menurut WHO, sekitar 37,3 juta kejadian jatuh memerlukan perhatian medis dan sekitar 684.000 kematian di seluruh dunia diakibatkan oleh jatuh. Ditambah lagi, Lansia di panti jompo memi...",7
321,Pengembangan Perangkat Lunak Pengukuran Laju Pernapasan Secara Non-Kontak Menggunakan Kamera Termal,pengembangan perangkat lunak pengukuran laju pernapasan secara non kontak menggunakan kamera termal,Teknik Informatika,2023,Muhammad Najie Karamy,"Alat pengukuran laju pernapasan yang umum digunakan saat ini menimbulkan ketidaknyaman dan berisiko untuk penyebaran penyakit menular. Penggunaan kamera termal bisa menyelesaikan masalah tersebut karena sifatnya yang tidak perlu kontak dengan pasien. Pada banyak kasus, monitoring tanda vital dibutuh...",7
398,PENGEMBANGAN SISTEM PAKAR DETEKSI DINI GANGGUAN KECEMASAN (SIPAGEMA) BERBASIS MOBILE MENGGUNAKAN METODE CERTAINTY FACTOR,pengembangan sistem pakar deteksi dini gangguan kecemasan sipagema berbasis mobile menggunakan metode certainty factor,Teknik Informatika,2020,Annisa Gita Asmara,Kesehatan mental merupakan salah satu komponen utama dalam kesehatan. Namun sayangnya hal ini seringkali kurang diperhatikan. Sehingga menimbulkan tingginya angka gangguan mental di Indonesia. Salah satu gangguan mental yang banyak dialami masyarakat adalah gangguan kecemasan. Pada dasarnya kecem...,7
399,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA DAN MONITORING GANGGUAN KEPRIBADIAN DRAMATIK MENGGUNAKAN METODE CERTAINTY FACTOR (CF),pengembangan sistem pakar untuk diagnosa dan monitoring gangguan kepribadian dramatik menggunakan metode certainty factor cf,Teknik Informatika,2021,Aan Sanova,"Sering terjadi keluarga yang mengucilkan dan mengabaikan anggota keluarganya, karena mengalami gangguan kepribadian. Tindakan seperti itu tidak tepat dalam menangani orang yang terkena gangguan kepribadian. Kondisi penderita yang sering terlambat disadari keluarga dan lingkungganya akan berdampak bu...",7
403,Pengembangan Sistem Pemantau Ritme Jantung dengan Antarmuka Web dan Mobile untuk Mendeteksi Aritmia,pengembangan sistem pemantau ritme jantung dengan antarmuka web dan mobile untuk mendeteksi aritmia,Teknik Informatika,2020,Dimas Adiyaksa Tri Pangestu,"Aritmia merupakan penyakit jantung berupa ketidakteraturan pada ritme detak jantung. Aritmia dapat dideteksi dengan menggunakan alat Electrocardiography (ECG). Namun electrocardiography tergolong alat yang relatif mahal dan terdapat pada rumah sakit yang cukup lengkap, serta hasil penggunaan electro...",7
451,PENGUKURAN FREKUENSI DETAK JANTUNG SECARA NON-KONTAK (REMOTE PHOTOPLETYSMOGRAPHY) MENGGUNAKAN CITRA RGB,pengukuran frekuensi detak jantung secara non kontak remote photopletysmography menggunakan citra rgb,Teknik Informatika,2023,Istighfariza Aprini,"Pengukuran tanda vital sangat penting dilakukan pada pasien perawatan intensif seperti di ICU, atau unit gawat darurat dan juga pada bayi yang baru lahir atau bayi yang lahir prematur. Pemantauan biasanya dilakukan oleh perawat jaga dengan menuliskan kondisi pasien secara manual pada kertas besar di...",7
501,Perangkat Pengawasan Pembatasan Jarak Fisik Berbasis Internet of Things dan Frekuensi Radio,perangkat pengawasan pembatasan jarak fisik berbasis internet of things dan frekuensi radio,Teknik Informatika,2021,Yopan Eko Situmorang,"Virus Corona merupakan jenis penyakit berbahaya yang sudah menyebar luas ke seluruh dunia. Virus ini sering disebut COVID-19 yang dapat menyebabkan gangguan saluran pernapasan, infeksi paru-paru hingga kematian, penyakit ini dapat dicegah dengan beberapa cara yaitu makan makanan bergizi, rutin berol...",7
506,Perbandingan Algoritma K-Means Dan K-Medoids Dalam Pengelompokan Data Pasien Demam Berdarah (Studi Kasus: Puskesmas Kaliasin),perbandingan algoritma k means dan k medoids dalam pengelompokan data pasien demam berdarah studi kasus puskesmas kaliasin,Teknik Informatika,2021,Nuranisda Triawati,"Demam berdarah dengue (DBD) adalah penyakit menular yang disebabkan oleh virus dengue dan ditularkan oleh nyamuk Aedes Spp yang mana virus dengue ini ditemukan di daerah tropis dan subtropis [1]. Penyakit ini biasanya menyerang anak-anak dan orang dewasa, dan jumlah penderitanya semakin meningkat se...",7
512,PERBANDINGAN ALGORITMA ZERO CROSSING DAN LOCAL MAXIMA DALAM MENGHITUNG FREKUENSI VARIABILITAS RESPIRASI PADA VIDEO TERMAL,perbandingan algoritma zero crossing dan local maxima dalam menghitung frekuensi variabilitas respirasi pada video termal,Teknik Informatika,2023,Lukas Sandy,"Computer Vision merupakan salah satu teknologi yang termasuk ke dalam kecerdasan buatan yang banyak diimplementasikan dalam bidang medis seperti Computerized Tomography Scan (CT Scan) dan Magnetic Resonance Imaging (MRI) yang berguna untuk mendiagnosis keadaan pasien. Selain itu, computer vision ...",7
515,Perbandingan Convolutional Neural Network Dengan Hybrid Convolutional Autoencoder CNN Pada Citra Penyakit Lidah Buaya (Aloevera),perbandingan convolutional neural network dengan hybrid convolutional autoencoder cnn pada citra penyakit lidah buaya aloevera,Teknik Informatika,2023,Febiola Agatha,Aloevera atau biasa dikenal sebagai lidah buaya merupakan tanaman golongan Liliaceae. Tanaman lidah buaya rentan terserang Organisme pengganggu tumbuhan (OPT). Penyakit yang sering terjangkit seperti spot daun yaitu ujung daun mengering atau penyakit bercak hitam. Dalam proses melihat atau klasifika...,7
518,"PERBANDINGAN DISTANCE EUCLIDEAN, MANHATTAN, DAN COSINE PADA ALGORITMA K-NEAREST NEIGHBOR UNTUK KLASIFIKASI CITRA MRI TUMOR OTAK",perbandingan distance euclidean manhattan dan cosine pada algoritma k nearest neighbor untuk klasifikasi citra mri tumor otak,Teknik Informatika,2023,Daniel Sipangkar,"Tumor otak merupakan perkembangan sel otak secara masif yang dapat mengganggu fungsi dan kinerja otak. Tumor otak dapat dideteksi dengan memanfaatkan alat MRI. Citra hasil MRI dianalisa oleh ahli radiologi untuk memberikan diagnosa kepada pasien, cara lain adalah dengan memanfaatkan pembelajaran mes...",7
523,PERBANDINGAN KERNEL ALGORITMA SUPPORT VECTOR MACHINE UNTUK KLASIFIKASI STRESS DAN ANXIETY BERBASIS TEXT MINING,perbandingan kernel algoritma support vector machine untuk klasifikasi stress dan anxiety berbasis text mining,Teknik Informatika,2025,Sekar Alit Istiqomah,"Penanganan segera dalam kasus gangguan kesehatan mental sangat penting, mulai dari stress hingga anxiety yang sering dialami oleh remaja di Indonesia. Untuk dapat mengatasi gangguan kesehatan mental, sangat penting bagi penderita mendapatkan penanganan yang tepat. Adanya stigma masyarakat mengenai g...",7
525,PERBANDINGAN KINERJA MODEL KLASIFIKASI TINGKAT ADIKSI NIKOTIN MENGGUNAKAN ALGORITMA C4.5 DAN NAÏVE BAYES BERBASIS SELEKSI ATRIBUT DENGAN METODE CHI-SQUARE,perbandingan kinerja model klasifikasi tingkat adiksi nikotin menggunakan algoritma c4 5 dan na ve bayes berbasis seleksi atribut dengan metode chi square,Teknik Informatika,2023,Muhammad Nadhif Athalla,"Rokok dikenal sebagai penyebab kematian dan permasalahan kesehatan karena mengandung berbagai bahan kimia berbahaya seperti nikotin yang dapat menyebabkan adiksi bagi perokok. Untuk mendukung upaya mengatasi adiksi nikotin yang dialami perokok, maka tingkat adiksi nikotin yang dialami perokok terseb...",7
538,Perbandingan Metode Kmeans dan PSO (Particle Swarm Optimization) Kmeans dalam Pengelompokkan Penyakit Stroke,perbandingan metode kmeans dan pso particle swarm optimization kmeans dalam pengelompokkan penyakit stroke,Teknik Informatika,2021,Hesti Retnosari,"Stroke menjadi pemicu kematian ketiga setelah kanker dan jantung koroner. Stroke mempunyai tingkatan risiko yaitu tingkatan risiko tinggi atau high risk, tingkatan risiko sedang atau caution dan tingkatan risiko rendah atau low risk. Untuk mengelompokkan data-data stroke berdasarkan tingkat risikony...",7
