id,title,clean_title,category,year,author,advisor,url,abstract,cluster
13,"Analisis Logika Fuzzy Metode Tsukamoto, Mamdani, dan Sugeno dalam Pemilihan Program Studi di Perguruan Tinggi (Studi Kasus:Siswa MAN 2 Bandar Lampung)",analisis logika fuzzy metode tsukamoto mamdani dan sugeno dalam pemilihan program studi di perguruan tinggi studi kasus siswa man 2 bandar lampung,Teknik Informatika,2021,Dedi Rizaldi,"Mohamad Idris S.Si., M.Sc",https://repo.itera.ac.id/depan/submission/SB2102050008,"Dalam dunia pendidikan, khususnya pendidikan di perguruan tinggi banyak terdengar mahasiswa yang gagal dalam menjalani pendidikannya, hal tersebut biasanya dikarenakan tidak selaras nya minat bakat dengan jenjang pendidikan yang ia jalani, hal tersebut di perkuat oleh penelitian yang dilakukan oleh Andi. A. N dan kawan-kawan pada jurnalnya yang berjudul Psychological well-being ditinjau dari coping strategy mahasiswa salah jurusan”. Kegagalan dalam menjalani pendidikan tersebut mengakibatkan mahasiswa tersebut harus terhenti di pertengahan dan Drop Out. Demi mengatasi Problema tersebut dilakukan penjurusan bagi individu yang ingin melanjutkan studi ke perguruan tinggi dengan memanfaatkan ketertarikan individu tersebut yang dinilai dari minat bakat dan kepribadiannya. Dalam melakukan pemilihan jurusan tersebut dilakukan analisis perbandingan metode mamdani, Tsukamoto, dan sugeno pada logika fuzzy untuk mendapatkan nilai tertinggi dari program studi yang sesuai dengan minat bakat individu tersebut.. Hasil akhir dalam penelitian ini adalah perbandingan nilai beberapa metode pada logika fuzzy dalam menghitung kemampuan siswa pada program studi yang sesuai dengan minat bakatnya. Serta model pemilihan program studi menggunakan logika fuzzy yang paling akurat. Kata kunci: Pendidikan, Minat, Bakat, Kepribadian, Logika Fuzzy.",19
23,Analisis Perbandingan Manual Testing Dengan Automation Testing Dalam Menguji Perangkat Lunak Pada Website Lampung Cerdas,analisis perbandingan manual testing dengan automation testing dalam menguji perangkat lunak pada website lampung cerdas,Teknik Informatika,2025,Devi Kurnia,"Mugi Praseptiawan, S.T., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2505220002,"PT. Lampung Cerdas mengelola portal pendidikan “Lampung Cerdas” dan masih menggunakan metode manual testing dalam proses pengujian perangkat lunak. Metode ini menghadapi sejumlah kendala seperti keterbatasan sumber daya manusia, potensi human error, proses yang memakan waktu, dan deteksi bug yang kurang optimal. Untuk mengatasi masalah tersebut, penelitian ini membandingkan manual testing dengan automation testing menggunakan Katalon Studio. Sebanyak 24 test case diuji dengan kedua metode, dan hasilnya dianalisis secara kuantitatif menggunakan Uji T berbasis Python dan SPSS untuk mengukur perbedaan waktu eksekusi. Hasilnya menunjukkan bahwa automation testing jauh lebih efisien, dengan rata-rata waktu eksekusi 16,33 detik dibandingkan 38,52 detik pada manual testing. Selain itu, automation testing juga lebih efektif dalam mendeteksi bug (3 bug) dibandingkan manual testing (2 bug). Dari sisi biaya operasional, keduanya sama, yaitu Rp 13.795.850, karena tidak memerlukan biaya tambahan untuk lisensi atau pemeliharaan alat, oleh karena itu, disarankan agar PT. Lampung Cerdas mulai mengadopsi automation testing untuk meningkatkan kualitas proses pengujian perangkat lunak.",19
28,ANALISIS RASA FRAMEWORK DALAM PENERAPAN CHATBOT PADA AUTOMATIC FARE COLLECTION (STUDI KASUS PT XYZ),analisis rasa framework dalam penerapan chatbot pada automatic fare collection studi kasus pt xyz,Teknik Informatika,2024,Fujita Rahmah,"Winda Yulita, S.Pd., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2408070027,"Transportasi menjadi bagian yang vital dalam kehidupan sehari hari bagi manusia karena berfungsi sebagai sarana perpindahan manusia dari satu tempat ke tempat lainnya. Penerapan tersebut dapat dilihat dalam penggunaan teknologi Kereta Api Bawah Tanah yang mulai diterapkan di Indonesia, tepatnya di DKI Jakarta. Dalam pengoperasiannya, moda transportasi ini menggunakan sistem bernama Automatic Fare Collection (AFC) sebagai sarana transaksi ticketing, adanya berbagai permasalahan terkait AFC yang tidak dapat dihindari berupa gangguan operasional yang dapat terjadi, seperti TVM yang tidak beroperasi dengan baik dan lain sebagainya. Penelitian ini bertujuan untuk membangun prototype chatbot menggunakan RASA Framework dengan mengaplikasikan beberapa jenis pipeline yakni pipeline default, pipeline replace, pipeline replace mask, pipeline light dan pipeline heavy sebagai solusi yang ditawarkan dan mengetahui nilai hasil evaluasi kinerja prototype layanan informasi chatbot tersebut. Hasil pengujian menunjukkan pipeline default unggul dalam pengujian pertama dengan nilai confidence tiap inputan tertinggi dan pengujian kedua skor f1-skor tertinggi 0.97 untuk parameter intent, skor f1-skor 1 untuk parameter entity dan dalam kecepatan proses pengujian intent dengan membutuhkan waktu 0.01 detik serta pipeline yang cukup baik untuk parameter stories dengan skor akurasi level conversation 0.84 dan skor akurasi level action 0.93 diantara pipeline lainnya.",19
76,EVALUASI PEMBELAJARAN ADAPTIF BERBASIS KECERDASAN BUATAN DI PERGURUAN TINGGI : SYSTEMATIC LITERATURE REVIEW,evaluasi pembelajaran adaptif berbasis kecerdasan buatan di perguruan tinggi systematic literature review,Teknik Informatika,2025,NASRUL ALFIN PRASSETYO,"Hafiz Budi Firmansyah, S.Kom., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2505260068,"Pendidikan tinggi mengalami transformasi signifikan melalui integrasi sistem pembelajaran adaptif berbasis Artificial Intelligence (AI) yang mampu mempersonalisasi materi, kecepatan, dan gaya belajar sesuai kebutuhan individu, serta memberikan umpan balik secara real-time. Meskipun menawarkan berbagai manfaat, penerapan AI juga menghadapi tantangan seperti isu privasi, etika, dan perubahan peran pendidik. Penelitian ini bertujuan untuk mengkaji secara sistematis perkembangan dan dampak implementasi AI dalam pendidikan tinggi menggunakan pendekatan Systematic Literature Review (SLR) dengan metode PRISMA. Literatur yang dianalisis dipilih dari tiga database utama (IEEE Xplore, ACM Digital Library, dan Google Scholar) dengan kriteria inklusi seperti artikel berbahasa Inggris, peer-reviewed, open access, dan terbit pada periode 2019–2024. Dari 70 artikel awal, hanya 23 yang memenuhi kriteria ketat untuk dianalisis lebih lanjut. Hasil menunjukkan bahwa seluruh artikel tersebut melaporkan dampak positif AI terhadap proses pembelajaran, dengan nilai Positive Percentage Calculation (PPC) sebesar 100%. Algoritma yang paling sering digunakan adalah Deep Neural Networks (DNN), Reinforcement Learning (RL), dan Large Language Models (LLMs), serta metrik evaluasi yang umum meliputi akurasi, AUC, precision, recall, dan F1-score. Penelitian ini juga mengidentifikasi kesenjangan dalam studi, terutama terkait dampak jangka panjang dan isu etika. Oleh karena itu, disarankan agar penelitian selanjutnya memperluas sumber literatur, mengkaji konteks lokal di Indonesia, serta mengembangkan model AI berbasis temuan yang ada guna menciptakan sistem pembelajaran yang lebih adaptif, efektif, dan relevan secara kontekstual",19
84,EVALUASI SISTEM OTOMASI PERPUSTAKAAN DENGAN METODE UNIFIED THEORY OF ACEPTANCE AND USE OF TECHNOLOGY (UTAUT) (Studi Kasus: SMK Kautsar Karang Pucung)”,evaluasi sistem otomasi perpustakaan dengan metode unified theory of aceptance and use of technology utaut studi kasus smk kautsar karang pucung,Teknik Informatika,2024,Nashirotul Maftuha,"Mugi Praseptiawan, S.T., M.Kom",https://repo.itera.ac.id/depan/submission/SB2405300041,"Perpustakaan merupakan fasilitas penunjang kegiatan belajar baik di perguruan tinggi maupun sekolah. Perpustakaan SMK Kautsar Karang Pucung masih menerapkan sistem manual untuk melakukan aktivitas perpustakaan. Hal tersebut menyebabkan petugas harus melakukan pemeriksaan dan merangkum data peminjaman buku secara manual melalui buku besar perpustakaan serta membutuhkan lebih banyak waktu dan ketelitian. Tujuan dari penelitian ini adalah mengimplementasikan dan mengevaluasi sistem otomasi perpustakaan dengn metode Unified Theory Of Acceptance And Use Of Technology (UTAUT). Pemilihan metode ini karena bersifat multivariat dan memungkinkan menganalisis dan mengukur niat perilaku pengguna mengenai penerapan teknologi berdasarkan variabel yang berbeda. Hasil penelitian dari penerapan SLiMS belun berjalan secara maksimal. Terdapat 4 pengujian yaitu uji validitas, reliabilitas, model struktural dan hipotesis. Penerapan SLiMS hanya menggunakan beberapa modul yaitu modual bibliografi, sirkulasi, keanggotaan dan pelpaoran. Pengujian validitas menyakan seluruh indikator pernyatakaan dinyatakan valid. Hasil uji reliabilitas menunjukkan 2 dari 8 variabel tidal reliabel yaitu facilitating condition dan social influence. Hasil pengujian hipoteis menunjukkan 5 hipoteisis diterima dan 3 hipotesis ditolak, yaitu variabel independen (facilitating condition, hedonic motivation, habit) berpengaruh signifikan terhadap variabel behavioral intention, variabel independen habit berpengaruh yang signifikan terhadap variabel use behavior dan variabel dependen behavioral intention berpengaruh signifikan terhadap variabel use behavior. Sedangkan variabel independen (performance expectancy, effort expectancy, social influence) tidak berpengaruh signifikan terhadap variabel behavioral intention.",19
117,Implementasi Algoritma K-NN dan Ektraksi Ciri ORB Pada Aplikasi Pengenalan Relief Candi (Studi Kasus: Candi Borobudur),implementasi algoritma k nn dan ektraksi ciri orb pada aplikasi pengenalan relief candi studi kasus candi borobudur,Teknik Informatika,2022,Rana Diastri Zahrina,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2208180003,"Candi Borobudur merupakan candi Budha yang terkenal di Indonesia sebagai tujuan wisata.Candi ini memiliki 1.460 relief serta 504 arca Budha yang mana setiap reliefnya memiliki infromasi dan cerita yang berbeda-beda. Jumlah relief yang tidak sedikit membuat banyak wisatawan yang tidak mengetahui cerita dibalik relief-relief tersebut. Tujuan dari penelitian ini adalah untuk mengimplementasikan metode K-NN dan ORB pada sebuah aplikasi yang akan membantu wisatawan untuk dapat mengidentifikasi relief yang ada pada Candi Borobudur dengan performa atau waktu komputasi dalam proses identifikasi yang lebih baik dari penelitian sebelumya dengan metode yang berbeda, yaitu sebesar 59.55 detik, serta menguji kebergunaan dari aplikasi. Penelitian ini memanfaatkan library OpenCV, serta menggunakan K-NN sebagai metode klasifikasi relief candi Borobudur dan metode ORB untuk ekstrasi ciri dari citra relief. Pengujian dilakukan dengan metode blackbox testing, serta menggunakan SUS untuk menguji kebergunaan aplikasi. Hasil yang didapat berupa sebuah aplikasi identifikasi relief candi yang mengimplementasikan metode K-NN dengan nilai k=3 dan ORB. Dari pengujian fungsionalitas menggunakan black-box testing, didapatkan nilai akurasi identifikasi sebesar 80%, dimana hasil yang didapatkan ini tidak lebih baik dari penelitian sebelumnya karena menggunakan metode K-NN dan ORB. Penggunaan kedua metode tersebut juga menyebabkan hasil performa yang didapatkan menjadi lebih baik dari penelitian sebelumnya, yaitu 5 detik. Hasil pengujian SUS didapatkan nilai rata-rata sebesar 77.7 yang membuat aplikasi masuk ke dalam range penilaian kebergunaan good atau sudah baik. Aplikasi masih bisa dikembangkan kembali agar menghasilkan sistem yang lebih baik. Kata kunci: Aplikasi, Sistem, Relief, Candi Borobudur, Identifikasi, K-NN, ORB",19
123,IMPLEMENTASI ARSITEKTUR UNSUPERVISED REINFORCEMENT WITH AUXILIARY LEARNING (UNREAL) UNTUK MENGEMBANGKAN AGEN CERDAS (STUDI KASUS: NES TETRIS),implementasi arsitektur unsupervised reinforcement with auxiliary learning unreal untuk mengembangkan agen cerdas studi kasus nes tetris,Teknik Informatika,2025,Revan Fauzi Algifari,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2503190004,"Video game memiliki peran penting dalam pengembangan kecerdasan buatan (AI) dan pembelajaran mesin (ML). Video game Tetris telah sering digunakan untuk mempelajari pengambilan keputusan berurutan, yang merupakan topik utama dalam ML. Tetris menghadirkan tantangan komputasional yang signifikan dari ruang keadaannya yang besar dan kebutuhan strategi jangka panjang. Reinforcement learning (RL) menyediakan kerangka kerja yang dapat mengatasi masalah tersebut, terutama integrasinya dengan deep learning (DRL) yang terbukti dapat mempelajari data berdimensi tinggi seperti piksel. Namun, karakteristik reward Tetris yang sparse (jarang) dan delayed (tertunda) dapat memperlambat proses pelatihan agen. Mengatasi masalah tersebut, arsitektur UNREAL yang menggunakan pendekatan auxiliary task telah terbukti berhasil dalam meningkatkan kinerja pembelajaran agen pada lingkungan sparse-reward. Penelitian ini bertujuan mengimplementasikan arsitektur UNREAL dengan tambahan desain reward heuristik untuk mengembangkan agen cerdas pada lingkungan NES Tetris. Kinerja agen dievaluasi menggunakan BPCI (bootstrap percentile confidence interval) dan IQM (interquartile mean). Setelah dilatih selama 25 juta langkah, kinerja terbaik dicapai pada level 19, dengan agen berhasil menghapus 11 baris dari 30 percobaan. Analisis menunjukkan bahwa agen menerapkan strategi berbeda di beberapa level pengujian akibat policy suboptimal yang dipengaruhi oleh perbedaan lingkungan. Kinerja agen cenderung lebih buruk di level yang lebih rendah karena overfitting terhadap data pelatihan yang hanya berasal dari level 19. Setelah dilakukan transfer learning, kinerja agen pada parameter tetriminos naik sebesar 51.31%, parameter scaled rewards naik sebesar 52.81%, dan parameter panjang episode naik sebesar 48.58%. Temuan ini membuktikan bahwa arsitektur UNREAL dapat menghasilkan agen dengan kemampuan generalisasi yang baik terutama ketika diberikan data yang lebih beragam dan representatif.",19
165,Implementasi Radio Frequency Identification untuk sistem informasi presensi praktikum,implementasi radio frequency identification untuk sistem informasi presensi praktikum,Teknik Informatika,2022,Cristian Ari Paulus Kacaribu,"Mohamad Idris, S.Si.,M.Sc.",https://repo.itera.ac.id/depan/submission/SB2206080024,"Presensi adalah salah satu instrument paling penting di dunia administrasi pada sebuah perguruan tinggi. Presensi dipakai sebagai bukti kehadiran seseorang dalam Proses belajar mengajar. Saat ini kita khususnya lingkungan Teknik Informatika Institut Teknologi Sumatera mayoritas masih menggunakan presensi konvensional. Kita ketahui juga di dalam sistem presensi konvensional tersebut menimbulkan banyak persoalan-persoalan yang mengakibatkan pengelolaan administrasi menjadi kurang efektif dan efisien. Mulai dari segi waktu, membutuhkan durasi yang lama untuk memberikan kepada seluruh peserta untuk membubuhkan tanda-tangan dan mengolah datanya. Dari segi kenyamanan, menggangu kegiatan belajar mengajar karena kerap memecah konsentrasi. Dengan mengimplemetasikan teknologi RFID sehingga dapat membuat sebuah sistem absensi cerdas menggunakan RFID, data pada berupa kode unik dimanfaatkan sebagai ID data mahasiswa dan menjadi alat pencatat kehadiran mahasiswa. Hasil dari penelitian implementasi RFID untuk sistem informasi presensi menunjukkan bahwa NodeMCU dan ESP32-CAM dapat digunakan sebagai kontroler sistem absensi yang terkoneksi ke database MySQL. RFID Tag minimal dapat dibaca dengan jarak 0 cm dan maksimal 4 cm dan ketika melebihi jarak maksimal RFID tag tidak dapat dibaca. Hasil dari absensi pada perancangan ini dapat di ambil dalam bentuk Excel.",19
185,INTEGRASI LARGE LANGUAGE MODELS PADA AUTOMATION TESTING UNTUK PENGUJIAN PLATFORM E-COMMERCE DENGAN METODE BEHAVIOR DRIVEN DEVELOPMENT,integrasi large language models pada automation testing untuk pengujian platform e commerce dengan metode behavior driven development,Teknik Informatika,2025,RAHMAT RIZKY MUHARRAM,"Hafiz Budi Firmansyah, S.Kom., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2505210029,"Pertumbuhan pesat e-commerce di Indonesia telah mendorong kebutuhan akan sistem perangkat lunak yang andal dan efisien. Kompleksitas fitur dalam platform e-commerce menuntut metode pengujian perangkat lunak yang lebih efektif dibandingkan pendekatan manual. Penelitian ini bertujuan untuk mengembangkan dan mengevaluasi kerangka kerja automation testing yang mengintegrasikan Large Language Models (LLMs) dengan metode Behavior Driven Development (BDD) menggunakan Ruby dan Selenium, guna meningkatkan efisiensi dan akurasi dalam pengujian fungsional platform e-commerce. Pengujian manual juga dilakukan sebagai pembanding terhadap kerangka kerja otomatis yang dikembangkan, dan diketahui bahwa waktu eksekusi untuk menyelesaikan 7 test case secara manual adalah 46 detik. Sementara itu, framework otomatis berhasil menyelesaikan seluruh test case tanpa kendala dalam waktu hanya 21 detik, menunjukkan efisiensi waktu sebesar 54,35% dibandingkan pengujian manual. Penelitian ini membatasi ruang lingkup pada pengujian fungsional dan tidak mencakup aspek seperti keamanan atau performa non-fungsional lainnya. Pengembangan sistem dimulai dari penulisan skenario pengujian yang kemudian diubah secara otomatis menjadi skrip pengujian dengan bantuan LLMs. Validasi manual dilakukan untuk memastikan kesesuaian antara elemen dan aksi dalam halaman uji, kemudian sistem menjalankan pengujian secara otomatis dan menghasilkan laporan secara terstruktur. Refactoring kode juga dilakukan untuk meningkatkan keandalan sistem baik pasca-kegagalan maupun keberhasilan pengujian. Integrasi LLMs terbukti mempercepat proses pembuatan skrip melalui format bahasa alami dalam BDD. Dengan hasil tersebut, penelitian ini menyimpulkan bahwa integrasi LLMs dan BDD merupakan pendekatan yang efektif untuk automation testing pada platform e-commerce, serta memiliki potensi besar untuk dikembangkan lebih lanjut.",19
227,OPTIMASI PENJADWALAN MATA KULIAH MENGGUNAKAN ALGORITMA GREY WOLF OPTIMIZATION (Studi Kasus : Teknik Informatika Institut Teknologi Sumatera),optimasi penjadwalan mata kuliah menggunakan algoritma grey wolf optimization studi kasus teknik informatika institut teknologi sumatera,Teknik Informatika,2021,Alfin Cahyo Cahyo,"Imam Eko Wicaksono S.Si., M.Si",https://repo.itera.ac.id/depan/submission/SB2102140030,"Penjadwalan mata kuliah merupakan aktivitas yang biasa dilakukan oleh sebuah institusi pendidikan pada saat awal semester. Penjadwalan mata kuliah yang dilakukan pada Institut Teknologi Sumatera masih dilakukan secara manual. Oleh karena itu, masih terdapat jadwal mata kuliah yang bentrok antara satu dan lainnya. Hal ini dapat mengganggu aktivitas belajar mengajar. Oleh karena itu, penelitian ini dilakukan untuk memperoleh jadwal mata kuliah yang optimal dengan menggunakan Algoritma Grey Wolf Optimization. Algoritma Grey Wolf Optimization adalah algoritma metaheuristik yang terinspirasi dari mekanisme perburuan serigala abu-abu di alam liar. Pada penelitian ini menggunakan jadwal perkuliahan program studi Teknik Informatika tahun ajaran 2019/2020. Berdasarkan dari hasil eksperimen dan pengujian, sejauh ini algoritma Grey Wolf Optimization menghasilkan jadwal mata kuliah yang cukup optimal dengan akurasi sebesar 77% - 83%. Oleh karena itu, Hasil penjadwalan kuliah masih harus diperbaiki secara manual.",19
