id,title,clean_title,category,year,author,advisor,url,abstract,cluster
13,"Analisis Logika Fuzzy Metode Tsukamoto, Mamdani, dan Sugeno dalam Pemilihan Program Studi di Perguruan Tinggi (Studi Kasus:Siswa MAN 2 Bandar Lampung)",analisis logika fuzzy metode tsukamoto mamdani dan sugeno dalam pemilihan program studi di perguruan tinggi studi kasus siswa man 2 bandar lampung,Teknik Informatika,2021,Dedi Rizaldi,"Mohamad Idris S.Si., M.Sc",https://repo.itera.ac.id/depan/submission/SB2102050008,"Dalam dunia pendidikan, khususnya pendidikan di perguruan tinggi banyak terdengar mahasiswa yang gagal dalam menjalani pendidikannya, hal tersebut biasanya dikarenakan tidak selaras nya minat bakat dengan jenjang pendidikan yang ia jalani, hal tersebut di perkuat oleh penelitian yang dilakukan oleh Andi. A. N dan kawan-kawan pada jurnalnya yang berjudul Psychological well-being ditinjau dari coping strategy mahasiswa salah jurusan”. Kegagalan dalam menjalani pendidikan tersebut mengakibatkan mahasiswa tersebut harus terhenti di pertengahan dan Drop Out. Demi mengatasi Problema tersebut dilakukan penjurusan bagi individu yang ingin melanjutkan studi ke perguruan tinggi dengan memanfaatkan ketertarikan individu tersebut yang dinilai dari minat bakat dan kepribadiannya. Dalam melakukan pemilihan jurusan tersebut dilakukan analisis perbandingan metode mamdani, Tsukamoto, dan sugeno pada logika fuzzy untuk mendapatkan nilai tertinggi dari program studi yang sesuai dengan minat bakat individu tersebut.. Hasil akhir dalam penelitian ini adalah perbandingan nilai beberapa metode pada logika fuzzy dalam menghitung kemampuan siswa pada program studi yang sesuai dengan minat bakatnya. Serta model pemilihan program studi menggunakan logika fuzzy yang paling akurat. Kata kunci: Pendidikan, Minat, Bakat, Kepribadian, Logika Fuzzy.",16
23,Analisis Perbandingan Manual Testing Dengan Automation Testing Dalam Menguji Perangkat Lunak Pada Website Lampung Cerdas,analisis perbandingan manual testing dengan automation testing dalam menguji perangkat lunak pada website lampung cerdas,Teknik Informatika,2025,Devi Kurnia,"Mugi Praseptiawan, S.T., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2505220002,"PT. Lampung Cerdas mengelola portal pendidikan “Lampung Cerdas” dan masih menggunakan metode manual testing dalam proses pengujian perangkat lunak. Metode ini menghadapi sejumlah kendala seperti keterbatasan sumber daya manusia, potensi human error, proses yang memakan waktu, dan deteksi bug yang kurang optimal. Untuk mengatasi masalah tersebut, penelitian ini membandingkan manual testing dengan automation testing menggunakan Katalon Studio. Sebanyak 24 test case diuji dengan kedua metode, dan hasilnya dianalisis secara kuantitatif menggunakan Uji T berbasis Python dan SPSS untuk mengukur perbedaan waktu eksekusi. Hasilnya menunjukkan bahwa automation testing jauh lebih efisien, dengan rata-rata waktu eksekusi 16,33 detik dibandingkan 38,52 detik pada manual testing. Selain itu, automation testing juga lebih efektif dalam mendeteksi bug (3 bug) dibandingkan manual testing (2 bug). Dari sisi biaya operasional, keduanya sama, yaitu Rp 13.795.850, karena tidak memerlukan biaya tambahan untuk lisensi atau pemeliharaan alat, oleh karena itu, disarankan agar PT. Lampung Cerdas mulai mengadopsi automation testing untuk meningkatkan kualitas proses pengujian perangkat lunak.",16
165,Implementasi Radio Frequency Identification untuk sistem informasi presensi praktikum,implementasi radio frequency identification untuk sistem informasi presensi praktikum,Teknik Informatika,2022,Cristian Ari Paulus Kacaribu,"Mohamad Idris, S.Si.,M.Sc.",https://repo.itera.ac.id/depan/submission/SB2206080024,"Presensi adalah salah satu instrument paling penting di dunia administrasi pada sebuah perguruan tinggi. Presensi dipakai sebagai bukti kehadiran seseorang dalam Proses belajar mengajar. Saat ini kita khususnya lingkungan Teknik Informatika Institut Teknologi Sumatera mayoritas masih menggunakan presensi konvensional. Kita ketahui juga di dalam sistem presensi konvensional tersebut menimbulkan banyak persoalan-persoalan yang mengakibatkan pengelolaan administrasi menjadi kurang efektif dan efisien. Mulai dari segi waktu, membutuhkan durasi yang lama untuk memberikan kepada seluruh peserta untuk membubuhkan tanda-tangan dan mengolah datanya. Dari segi kenyamanan, menggangu kegiatan belajar mengajar karena kerap memecah konsentrasi. Dengan mengimplemetasikan teknologi RFID sehingga dapat membuat sebuah sistem absensi cerdas menggunakan RFID, data pada berupa kode unik dimanfaatkan sebagai ID data mahasiswa dan menjadi alat pencatat kehadiran mahasiswa. Hasil dari penelitian implementasi RFID untuk sistem informasi presensi menunjukkan bahwa NodeMCU dan ESP32-CAM dapat digunakan sebagai kontroler sistem absensi yang terkoneksi ke database MySQL. RFID Tag minimal dapat dibaca dengan jarak 0 cm dan maksimal 4 cm dan ketika melebihi jarak maksimal RFID tag tidak dapat dibaca. Hasil dari absensi pada perancangan ini dapat di ambil dalam bentuk Excel.",16
166,Implementasi Reduced Error Pruning (REP) Pada Klasifikasi Penerima Beasiswa Menggunakan Algoritma Decision Tree C4.5,implementasi reduced error pruning rep pada klasifikasi penerima beasiswa menggunakan algoritma decision tree c4 5,Teknik Informatika,2021,Afdi Fauzul Bahar,"Arief Ichwani, S.Kom., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2109010014,Penelitian ini untuk mengetahui perbandingan akurasi dari sistem yang dikembangkan antara decision tree dengan REP dan tanpa REP serta mengetahui model terbaik yang dihasilkan. Penelitian ini menggunakan Algoritma Decision Tree C4.5. Data yang digunakan adalah data primer yang diperoleh dari sub bagian akademik dan kemahasiswaan Institut Teknologi Sumatera yaitu data penerima beasiswa bank Indonesia tahun 2019-2020 serta data pembanding berupa data mahasiswa yang tidak menerima beasiswa. Pengujian dilakukan dengan dua model yaitu Decision Tree tanpa REP dan dengan REP. Hasil penelitian menunjukan bahwa akurasi yang didapat dari model dengan mengimplementasikan algoritma Decision Tree tanpa REP yaitu sebesar 76,16
195,KLASIFIKASI KETEPATAN KELULUSAN MAHASISWA DENGAN K-NEAREST NEIGHBOR DAN PENANGANAN IMBALANCED DATA (STUDI KASUS : JURUSAN KIMIA UNIVERSITAS XYZ),klasifikasi ketepatan kelulusan mahasiswa dengan k nearest neighbor dan penanganan imbalanced data studi kasus jurusan kimia universitas xyz,Teknik Informatika,2024,MUHAMMAD HAIKAL FAUZANANDA,"Andika Setiawan S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2409240180,"Menurut Peraturan BAN-PT Nomor 5 Tahun 2019, kelulusan tepat waktu menjadi indikator penting dalam menilai kinerja program studi. Namun, data dari Jurusan Kimia Universitas XYZ menunjukkan bahwa rata-rata kelulusan tepat waktu pada periode 2016-2019 masih di bawah 50%. Teknik klasifikasi k-nearest neighbor (KNN) dapat digunakan untuk memprediksi mahasiswa yang berpotensi mengalami keterlambatan kelulusan. Namun, imbalanced data dapat menyebabkan misclassification dalam proses klasifikasi. Implementasi resampling dengan random undersampling (RUS) dan random oversampling (ROS) dapat menanggulangi imbalanced data yang terjadi. Hasil analisis korelasi phi dan chi square yang dilakukan pada beberapa atribut diduga berpengaruh secara signifikan pada klasifikasi kelulusan mahasiswa tepat waktu, dengan hasil yaitu indeks prestasi semester (IPS) 1-5. Hasil klasifikasi KNN terbaik pada data pengujian diperoleh berdasarkan balanced akurasi, presisi, recall, dan specificity pada imbalanced data dengan jarak manhattan dan k=7 yaitu 80%, 94%, 91%, dan 69%. Balanced data dengan RUS dengan jarak euclidean dan k=9 yaitu 88%, 100%, 75%, dan 100%. Balanced data dengan ROS dengan jarak euclidean dan k=5 yaitu 80%, 95%, 83%, dan 77%. Implementasi balanced data berhasil meningkatkan balanced akurasi, presisi, dan specificity dibandingkan imbalanced data secara konsisten pada setiap parameter jarak (euclidean dan manhattan) dan tetangga (3, 5, 7 dan 9). Algoritma KNN dengan parameter jarak euclidean tidak lebih unggul dari manhattan dan sebaliknya pada imbalanced dan balanced data berdasarkan metrik evaluasi yang digunakan tidak menunjukkan parameter jarak tertentu unggul secara konsisten terhadap parameter jarak lainnya.",16
201,Klasifikasi Pertanyaan Chatbot Pelayanan Kuliah Menggunakan K-Nearest Neighbor,klasifikasi pertanyaan chatbot pelayanan kuliah menggunakan k nearest neighbor,Teknik Informatika,2025,Tamara Dwi Rahmadhona,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2509300008,"Salah satu bidang yang dapat memanfaatkan chatbot adalah layanan penerimaan mahasiswa baru. Di Indonesia, setiap tahun terdapat banyak sekali calon mahasiswa yang bersaing untuk masuk universitas dan menjadi rumit karena proses penerimaan mahasiswa baru, terutama karena informasi yang tidak memadai dan sumber pihak admin yang tidak bisa diandalkan. Di sisi lain universitas juga berjuang mengolah volume pertanyaan pelamar karena kurangnya sumber daya manusia dan proses otomatis. Dengan ini diperlukan sebuah chatbot untuk menjawab pertanyaan mahasiswa baru. Penelitian bertujuan untuk mengetahui implementasi chatbot pelayanan kuliah dengan metode K-nearest neighbor. K-nearest neighbor memiliki kelebihan dapat digunakan pada data set kecil maupun menengah. Dalam penelitian ini menggunakan dataset dari kaggle. Data set menggunakan bahasa inggris yang terdiri dari 131 pattern, 6 kategori dan 6 respon. Dalam pembagian data latih dan data uji 80:20. Alur penelitian dimulai dari identifikasi masalah, studi literartur, pengumpulan data, pemodelan data, evaluasi, analisis dan pembahasan. Hasil dari penelitian ini menunjukkan bahwa metode k-nearest neighbor mendapatkan akurasi, presisi dan recall 100 %, 100%, dan 100% secara berturut-turut .",16
227,OPTIMASI PENJADWALAN MATA KULIAH MENGGUNAKAN ALGORITMA GREY WOLF OPTIMIZATION (Studi Kasus : Teknik Informatika Institut Teknologi Sumatera),optimasi penjadwalan mata kuliah menggunakan algoritma grey wolf optimization studi kasus teknik informatika institut teknologi sumatera,Teknik Informatika,2021,Alfin Cahyo Cahyo,"Imam Eko Wicaksono S.Si., M.Si",https://repo.itera.ac.id/depan/submission/SB2102140030,"Penjadwalan mata kuliah merupakan aktivitas yang biasa dilakukan oleh sebuah institusi pendidikan pada saat awal semester. Penjadwalan mata kuliah yang dilakukan pada Institut Teknologi Sumatera masih dilakukan secara manual. Oleh karena itu, masih terdapat jadwal mata kuliah yang bentrok antara satu dan lainnya. Hal ini dapat mengganggu aktivitas belajar mengajar. Oleh karena itu, penelitian ini dilakukan untuk memperoleh jadwal mata kuliah yang optimal dengan menggunakan Algoritma Grey Wolf Optimization. Algoritma Grey Wolf Optimization adalah algoritma metaheuristik yang terinspirasi dari mekanisme perburuan serigala abu-abu di alam liar. Pada penelitian ini menggunakan jadwal perkuliahan program studi Teknik Informatika tahun ajaran 2019/2020. Berdasarkan dari hasil eksperimen dan pengujian, sejauh ini algoritma Grey Wolf Optimization menghasilkan jadwal mata kuliah yang cukup optimal dengan akurasi sebesar 77% - 83%. Oleh karena itu, Hasil penjadwalan kuliah masih harus diperbaiki secara manual.",16
238,Pemodelan Klasifikasi Curriculum Vitae Dengan Representasi Teks BERT Dan Random Forest,pemodelan klasifikasi curriculum vitae dengan representasi teks bert dan random forest,Teknik Informatika,2025,Iqbal Amrulloh,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2502110047,"Perkembangan teknologi digital di Indonesia telah memperkuat kebutuhan akan sistem rekrutmen yang efisien untuk mengklasifikasikan CV dalam jumlah besar. Penelitian ini mengembangkan model klasifikasi CV menggunakan BERT dan Random Forest, dilengkapi dengan optimasi hyperparameter dengan GridSearchCV pada dataset 962 CV dari 25 kategori pekerjaan. BERT dipilih untuk analisis konteks semantik teks yang mendalam dan diikuti reduksi dimensi menggunakan PCA yang menghasilkan 117 komponen utama. Evaluasi model baseline menunjukkan accuracy yang bervariasi antara 0.975 hingga 1.000, dan ROC AUC dekat 1.000. Model yang dioptimasi dengan kombinasi hyperparameter terbaik, kedalaman maksimal pohon (max_depth) sebesar 20, menggunakan sqrt sebagai metode pemilihan fitur maksimum (max_features), dengan minimal satu sampel per daun (min_samples_leaf), minimal dua sampel untuk membagi node (min_samples_split), dan 200 estimator, menunjukkan hasil dengan accuracy 0.99481, precision 0.99555, recall 0.99481, F1- score 0.994894, dan ROC AUC 1. Model ini secara konsisten mempertahankan accuracy di atas 0.97 dan menawarkan saran untuk menggunakan dataset yang lebih besar dan beragam serta eksplorasi algoritma lainnya seperti DisTilBERT dan algoritma SVM atau Gradient Boosting.",16
252,Penerapan Algoritma K-Means dengan Optimasi Principal Component Analysis dan Davies Bouldin Index Untuk Evaluasi Data Kinerja Akademik Mahasiswa (Studi Kasus : Teknik informatika ITERA),penerapan algoritma k means dengan optimasi principal component analysis dan davies bouldin index untuk evaluasi data kinerja akademik mahasiswa studi kasus teknik informatika itera,Teknik Informatika,2022,Dede Rodhatul Farida,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2205310011,"Untuk meningkatkan status akreditasi para pengurus program studi sudah melakukan berbagai upaya yang tidak terlepas dari kualitas kinerja akademik mahasiswa. Evaluasi dapat dilakukan dengan mengetahui bagaimana persebaran kinerja mahasiswa dari data akademik. Pengelompokan atau clustering dapat dijadikan sebagai cara untuk mengetahui persebaran kinerja akademik mahasiswa. Menggunakan algoritma K-Means clustering memiliki kekurangan karena tidak adanya aturan khusus dalam pemilihan nilai K, untuk itu peneliti melakukan teknik validasi cluster dengan Davis Bouldin Index (DBI), semakin kecil nilai DBI maka kualitas cluster semakin optimal. Metode optimasi lainnya digunakan principal component analysis (PCA) yang dapat mereduksi dimensi variabel dataset tanpa mengurangi informasi yang terkandung dalam dataset, hasil dari penggunaan metode PCA dapat dilihat melalui pengujian dengan DBI. Penelitian ini akan dilakukan pada data akademik mahasiswa aktif Teknik Informatika ITERA di tiga tahun awal perkuliahan berupa indeks prestasi (IP) masing masing semester, beban sks masing – masing semester, jumlah sks, dan IPK. Clustering kmeans tanpa PCA menghasilkan nilai score DBI 0,764 dan clustering kmeans dengan optimasi PCA menghasilkan nilai score DBI 0,49, sehingga clustering KMeans dengan processing PCA memiliki kualitas yang lebih baik dibandingkan tidak dengan optimasi PCA. Kata Kunci : cluster, mahasiswa, kmeans, optimasi, pca, dbi",16
260,PENERAPAN METODE CLUSTERING K-MEANS DAN SIMPLE ADDITIVE WEIGHTING DALAM PENENTUAN PEMBERIAN BEASISWA PADA SISWA SMK,penerapan metode clustering k means dan simple additive weighting dalam penentuan pemberian beasiswa pada siswa smk,Teknik Informatika,2024,Iva Maulida Rahmawati,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2401160055,"Pada SMK Negeri 7 Bandar Lampung, program beasiswa sangat membantu para siswa yang bersekolah di SMK tersebut. Proses penyeleksian untuk menentukan penerima beasiswa oleh tim penyeleksi membutuhkan waktu yang relatif lama karena memerlukan ketelitian yang tinggi dan berisiko terjadinya duplikasi data serta kesalahan dalam penyeleksian. Dalam penelitian ini, penulis menerapkan metode gabungan antara Simple Additive Weighting (SAW) dan K-Means untuk menentukan siswa yang berhak menerima beasiswa. Pendekatan ini mencakup pencarian kluster yang sesuai dengan kriteria menggunakan Clustering K-Means yang menghasilkan dua buah cluster data. Selanjutnya, dilakukan perangkingan data menggunakan metode Simple Additive Weighting (SAW) dengan mempertimbangkan tujuh kriteria yang telah ditetapkan dengan bobot yang sesuai dengan tingkat prioritas masing-masing. Hasil akhir dari proses seleksi ini berupa daftar peringkat calon penerima beasiswa yang diurutkan berdasarkan total nilai bobot dari yang tertinggi hingga terendah. Pada penelitian ini, hasil dari dua kluster data mendapatkan nilai rata-rata Silhouette sebesar 0.46142. Evaluasi lainnya mencakup perhitungan akurasi terhadap hasil akhir perangkingan yang menunjukan persentase akurasi sebesar 77.14%.",16
