id,title,clean_title,category,year,author,advisor,url,abstract,cluster
44,AUDIT KEAMANAN SISTEM INFORMASI PADA APLIKASI ELECTRONIC PLANNING MENGGUNAKAN FRAMEWORK COBIT 5 DAN STANDAR ISO/IEC 27001:2013 (STUDI KASUS: BAPPEDA PROVINSI LAMPUNG),audit keamanan sistem informasi pada aplikasi electronic planning menggunakan framework cobit 5 dan standar iso iec 27001 2013 studi kasus bappeda provinsi lampung,Teknik Informatika,2021,Rodliyatun Nichlah Hidayati,"Amirul Iqbal, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2102090052,"Aspek keamanan informasi merupakan salah satu hal penting yang perlu diperhatikan saat perkembangan teknologi semakin pesat seperti saat ini. BAPPEDA Provinsi Lampung memiliki pusat layanan informasi pemerintahan elektronik atau E-Government dengan nama aplikasi electronic planning. Aplikasi ini bermanfaat untuk menunjang terbentuknya pelayanan yang efektif dan efisien. Terdapat banyak risiko dan ancaman yang akan menyebabkan terkendalanya pelayanan yang akan diberikan. Untuk mengetahui apakah sistem sudah dapat berjalan sebagaimana fungsi yang diinginkan serta mengetahui keamanan informasi yang dimiliki pada sistem maka dilakukan audit. Dengan menentukan level risiko serta tingkat kematangan yang ada pada sistem. Tahap yang akan digunakan yaitu proses initiation pada COBIT 5 dan proses PDCA (Plan-Do-Check-Act) dengan memanfaatkan 5 klusul pada ISO 27001. Hasil penelitian ini memberikan rekomendasi sebagai perbaikan, rekomendasi diberikan berdasarkan gap antara penilaian maturity level dengan penelusuran bukti. Penilaian level risiko didapatkan tingkat penanganan setiap aset ketika terjadi gangguan dan untuk maturity level aplikasi e-planning sebesar 2.06 masuk dalam level 2 pada SSE-CMM yaitu “planned and tracked” dimana hasil dari kinerja juga sudah sesuai dengan persyaratan dan standar yang ditetapkan. Kata Kunci: Initiation, COBIT 5, PDCA, level risiko, maturity level.",21
45,"Audit Teknologi Informasi Menggunakan Framework Cobit 5 Domain Deliver, Service, And Support (Studi Kasus: Tunas Toyota Bandar Jaya)",audit teknologi informasi menggunakan framework cobit 5 domain deliver service and support studi kasus tunas toyota bandar jaya,Teknik Informatika,2025,Defangga Aby Vonega,"Muhammad Habib Algifari, S.Kom., M.T.I.",https://repo.itera.ac.id/depan/submission/SB2505080016,"Penelitian ini bertujuan untuk mengaudit kinerja teknologi informasi (TI) di Tunas Toyota Bandar Jaya dengan menggunakan kerangka kerja COBIT 5, khususnya domain Deliver, Service, and Support (DSS). Sebagai cabang dealer resmi Toyota yang berkomitmen memberikan pelayanan terbaik, Tunas Toyota menghadapi tantangan dalam pengelolaan TI, seperti komunikasi antar divisi yang kurang optimal dan keterlambatan penerapan standar operasional prosedur. Audit TI dilakukan untuk menilai efektivitas, efisiensi, dan keamanan sistem informasi yang diterapkan, serta memastikan kesesuaian dengan tujuan bisnis perusahaan. Melalui metode penelitian deskriptif kuantitatif, data dikumpulkan menggunakan wawancara, survei, dan analisis dokumen. Hasil analisis menunjukkan bahwa rata-rata capability level dari enam proses dalam domain DSS berada pada level 3 (Established Process), dengan DSS-06 (Manage Business Process Controls) mencapai level 4 (Predictable Process). Rekomendasi yang diberikan meliputi peningkatan pelatihan karyawan, pelibatan pemangku kepentingan, penerapan prinsip Lean dan Six Sigma, serta studi komparatif untuk mengoptimalkan kinerja proses. Penelitian ini menyimpulkan bahwa proses TI di Tunas Toyota Bandar Jaya telah distandarkan, namun peningkatan ke level yang lebih tinggi diperlukan untuk mendukung efisiensi operasional dan daya saing perusahaan. Implementasi rekomendasi diharapkan dapat memperbaiki tata kelola TI dan memberikan nilai tambah bagi pelanggan, sekaligus membantu perusahaan mencapai visi menjadi grup dealer otomotif terkemuka di Indonesia. Kata Kunci : Audit Teknologi Informasi, COBIT 5, Deliver, Service, and Support (DSS), Capability Level, Tunas Toyota Bandar Jaya",21
53,DETEKSI DAN MITIGASI DISTRIBUTED DENIAL OF SERVICE (DDOS) MENGGUNAKAN FUZZY LOGIC MAMDANI,deteksi dan mitigasi distributed denial of service ddos menggunakan fuzzy logic mamdani,Teknik Informatika,2021,Reza Aji Pratama,"Hartanto Tantiawan, S.Kom., M.Kom.",https://repo.itera.ac.id/depan/submission/SB2201270010,"Perkembangan teknologi internet saat ini berkembang dengan begitu pesat dimana tidak hanya dimanfaatkan sebagai sarana berkomunikasi saja, namun sudah mulai digunakan untuk kebutuhan komersial. Seiring perkembangannya internet, terdapat pula kejahatan cyber yang dapat mengancam aktivitas yang terjadi pada server. Salah satunya adalah kejahatan DDoS atau Distribute Denial of Service. Kejahatan ini sangat merugikan dikarenakan cara kerjanya ialah dengan melakukan traffic flooding terhadap server sehingga membuat aktivitas didalamnya menjadi terganggu. Oleh karena itu, penelitian ini dilakukan untuk mendeteksi dan memitigasikan terjadinya kejahatan DDoS dengan memanfaatkan logika fuzzy Mamdani untuk mengklasifikasikan/mengkategorikan pola lalu lintas di dalam sebuah jaringan server dan juga menerapkan konfigurasi iptables pada server untuk memberikan pembatasan akses setiap alamat IP yang terhubung didalam jaringan tersebut. Proses penelitian ini dilakukan mulai dari pembuatan aturan logika fuzzy Mamdani, simulasi serangan DDoS, pengambilan data hasil simulasi, pengolahan dan pengelompokan data yang diuji menggunakan logika fuzzy Mamdani, dan melakukan penerapan mitigasi. Hasil dari penelitian ini ialah serangan DDoS dapat dimitigasikan sehingga serangan yang berasal dari sumber yang sama tidak lagi dapat terjadi dan mengganggu lalu lintas di dalam suatu jaringan.",21
61,DIGITALISASI ARSIP SURAT DENGAN METODE LEAN (STUDI KASUS: BAPPEDA PESAWARAN),digitalisasi arsip surat dengan metode lean studi kasus bappeda pesawaran,Teknik Informatika,2023,Agung Adi Purwanto,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2304150002,"ABSTRAK DIGITALISASI ARSIP SURAT DENGAN METODE LEAN (STUDI KASUS: BAPPEDA PESAWARAN) Agung Adi Purwanto Penelitian ini dilatarbelakangi dengan permasalahan terkait arsip surat menyurat yang terjadi di Kantor BAPPEDA Kabupaten Pesawaran seperti proses pengarsipan surat masuk dan surat keluar masih dilakukan dengan cara penulisan pada buku besar, pudarnya teks dalam surat karena disimpan terlalu lama, terbuangnya waktu Pegawai BAPPEDA Kabupaten Pesawaran dalam pencarian informasi yang terdapat pada surat. Penelitian ini bertujuan untuk merancang dan membangun Sistem Informasi Arsip Surat untuk BAPPEDA Kabupaten Pesawaran dan mengetahui hasil evaluasi pengujian. Penelitian ini menggunakan website sebagai basisnya dan menggunakan laravel sebagai kerangka kerja dengan lean sebagai metode pengembangan dan blackbox sebagai metode pengujiannya. Fitur yang dibangun yaitu manajemen untuk surat masuk dan surat keluar, autentikasi dan autorisasi untuk kepala badan dan sekertaris, dan pencarian surat masuk beserta surat keluar. Adapun hasil dari penelitian ini adalah sebuah Sistem Informasi Arsip Surat yang berbasiskan website menggunakan kerangka kerja laravel yang dibangun menggunakan 5 tahapan metode lean yang dimulai dari identifikasi dan analisis nilai, identifikasi dan analisis pemborosan, pengembangan MVP (Lo-Fi), iterasi pengembangan dan pengiriman, dan diakhiri dengan evaluasi dan pengujian yang menghasilkan laporan berupa 6 pengujian fungsionalitas yang berhasil. Kata Kunci : Arsip, Surat, BAPPEDA, Laravel, LEAN, Blackbox",21
62,DIGITALISASI BUDAYA DALAM BENTUK PERMAINAN EDUKASI DENGAN MENGGUNAKAN ALGORITMA A*,digitalisasi budaya dalam bentuk permainan edukasi dengan menggunakan algoritma a,Teknik Informatika,2021,Muhammad Hamzah,"Hartanto Tantriawan S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2106100016,"Perkembangan budaya pada zaman digital ini begitu pesatnya. Perkembangan ini terlihat dari perubahan budaya dan pendidikan. Pada zaman digital saat ini mengubah pola hidup masyarakat sehingga mempengaruhi pelestarian budaya dan pendidikan. Untuk mengimbangi perubahan dibutuhkan perubahan cara untuk melestarikan budaya. Pelestarian budaya dilakukan dalam bentuk digital. Perubahan cara ini diharapkan anak – anak dan remaja tertarik dalam mempelajari budaya Indonesia. Penulis melakukan penelitian untuk melestarikan budaya, untuk membuat anak – anak dan remaja tertarik melestarikan budaya. Penelitian ini memanfaatkan unity engine dan A* algorithm untuk membuat game yang disukai anak – anak dan remaja. Game ini dimaksudkan untuk melestarikan budaya yang tidak hanya sekedar permainan saja. Pembuatan permainan dibuat untuk memberikan pengalaman yang menyenangkan sekaligus memberikan pendidikan budaya. Proses penelitian ini dilakukan mulai dari pencarian data perancangan permainan, pembuatan aturan A* algorithm pada permainan, pembuatan cerita legenda rakyat, dan pembuatan permainan yang menarik. Pengambilan data diolah untuk membuat rancangan permainan. Setelah pembuatan rancangan dibuat prototype dengan menggunakan unity engine. Setelah prototype dibuat data uji untuk melihat proses keberhasilan pelestarian budaya. Data uji dibuat bedasarkan usia anak – anak dan remaja.",21
65,EVALUASI DAN PENGEMBANGAN WEBSITE SMAS KARTIKATAMA METRO MENGGUNAKAN METODE GOAL DIRECTED DESIGN DAN RAPID APPLICATION DEVELOPMENT,evaluasi dan pengembangan website smas kartikatama metro menggunakan metode goal directed design dan rapid application development,Teknik Informatika,2025,MUHAMMAD ABDUL HAKIM,"Aidil Afriansyah, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2505270021,"Perkembangan teknologi informasi telah mendorong institusi pendidikan untuk memanfaatkan website sebagai sarana komunikasi dan penyebaran informasi. SMAS Kartikatama Metro telah memiliki website sejak tahun 2017, namun belum dimanfaatkan secara optimal. Website tersebut hanya menampilkan profil dasar tanpa pembaruan fitur, tampilan antarmuka, serta belum mendukung proses Penerimaan Peserta Didik Baru (PPDB) secara daring. Penelitian ini bertujuan untuk mengevaluasi dan mengembangkan website SMAS Kartikatama Metro agar lebih informatif, interaktif, dan sesuai dengan kebutuhan pengguna. Evaluasi awal dilakukan menggunakan metode Post-Study System Usability Questionnaire (PSSUQ) terhadap 125 responden. Hasil menunjukkan nilai usability yang berada di atas batas norma, yaitu System Usefulness sebesar 4,32, Information Quality sebesar 5,24, Interface Quality sebesar 5,36, dan nilai keseluruhan sebesar 4,86. Pengembangan UI/UX dilakukan menggunakan metode Goal-Directed Design (GDD), yang berfokus pada tujuan dan kebutuhan pengguna melalui tahapan research, modeling, requirement, framework, refinement, dan support. Proses pengembangan sistem menggunakan metode Rapid Application Development (RAD) yang bersifat iteratif dan efisien. Website dikembangkan menggunakan framework Laravel dan diuji menggunakan metode black-box testing untuk memastikan fungsionalitas. Hasil pengujian akhir menunjukkan peningkatan signifikan dengan nilai System Usefulness sebesar 1,98, Information Quality sebesar 2,35, Interface Quality sebesar 1,81, dan nilai keseluruhan sebesar 2,08. Berdasarkan norma PSSUQ versi 3, semakin kecil nilai yang diperoleh menunjukkan tingkat usability yang semakin baik. Pengujian fungsionalitas menggunakan 31 skenario (15 untuk administrator dan 16 untuk pengunjung) oleh 5 penguji menunjukkan status berhasil dijalankan dengan feedback positif. Penelitian ini menyimpulkan bahwa penerapan metode GDD dan RAD efektif dalam menghasilkan website sekolah yang memenuhi kebutuhan pengguna serta meningkatkan kualitas layanan informasi, promosi, dan proses PPDB secara daring.",21
94,GAME EDUKASI SEJARAH KEBANGSAAN DENGAN METODE MULTIMEDIA DEVELOPMENT LIFE CYCLE MENGGUNAKAN UNITY (Studi Kasus: SDN 1 Sidodadi Asri),game edukasi sejarah kebangsaan dengan metode multimedia development life cycle menggunakan unity studi kasus sdn 1 sidodadi asri,Teknik Informatika,2023,Frinaldo Sinaga,"Ir. Mugi Praseptiawan, S.T., M.Kom",https://repo.itera.ac.id/depan/submission/SB2309280006,"Perkembangan teknologi modern telah memberikan dampak signifikan pada berbagai aspek kehidupan, termasuk pendidikan. Pendidikan bukan hanya tentang ilmu pengetahuan, tetapi juga mencakup pembentukan karakter dan nilai-nilai moral. Pendidikan karakter, termasuk patriotisme dan wawasan kebangsaan, sangat penting dalam membentuk siswa yang bertanggung jawab di masyarakat. Sejarah kebangsaan memiliki peran penting dalam mengajarkan nilai-nilai ini. Namun, seringkali siswa merasa kesulitan memahami sejarah dan kekurangan minat dalam pembelajaran ini. Dan dengan game edukasi merupakan salah satu solusi inovatif dalam peningkatan minat belajar siswa. Dalam penelitian ini mengembangkan game edukasi berjudul ""Freedom or Die"" dengan Unity sebagai platform pengembangan. Game ini dirancang khusus untuk siswa kelas V di SDN 1 Sidodadi Asri dengan memperhatikan gaya belajar mereka. Game ini mengintegrasikan gaya belajar visual, auditorial, dan kinestetik dalam pembelajaran sejarah kebangsaan. Metode pengembangan mengikuti Multimedia Development Life Cycle (MDLC), memberikan panduan dalam menciptakan produk multimedia berkualitas. Hasil pengujian menunjukkan bahwa game ini berhasil memfasilitasi pembelajaran sejarah kebangsaan. Dalam pengukuran efektivitas, pengujian Black Box dan System Usability Scale (SUS) dilakukan. Hasilnya menunjukkan bahwa game ini efektif, dinilai baik oleh siswa dengan persentase kelayakan mencapai 75,1% yang berarti nilai skor SUS berada pada diantara kondisi good dan excellent berdasarkan adjective ratings yang artinya game sudah layak untuk digunakan.",21
129,IMPLEMENTASI CENTRALIZED LOGGING SERVICE PADA MICROSERVICE SECARA ASINKRONUS MENGGUNAKAN MESSAGE QUEUE,implementasi centralized logging service pada microservice secara asinkronus menggunakan message queue,Teknik Informatika,2023,Muhammad Taufiq Hidayat,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306050047,"Dalam perkembangan perusahaan digital di Indonesia, menerapkan arsitektur microservices sangat penting guna mempermudah memelihara kode, dan ekspansi dari aplikasi untuk memenuhi kebutuhan pengguna. Dengan arsitektur microservices yang terus berkembang, akan sulit bagi pengembang mengidentifikasi masalah jika terjadi sesuatu. Oleh karena itu, dibutuhkan log yang bersifat sentral, dan juga merekam jejak dari sutau permintaan, dan juga berisi data yang dapat digunakan pengembang guna mencari akar permasalahan. Metode yang digunakan dalam pembuatan log ini dengan membuat log service yang akan menjadi pusat data log, kemudian dikirimkan dengan menggunakan message queue. Hasil dari penelitian ini log dapat memberikan informasi apa yang terjadi dalam suatu permintaan, dengan berdasarkan request id, dan event. Serta, pengembang juga dapat mengetahui apa yang terjadi dengan aliran data dikarenakan terdapat data dari permintaan, dan pengembalian. Log service ini juga tidak mempengaruhi alur bisnis dari aplikasi yang sudah ada, dan apabila terjadi down time tidak akan mempengaruhi aplikasi lain dalam memenuhi suatu permintaan.",21
134,Implementasi Dynamic System Development Method (Dsdm) Pada Rancang Bangun Sistem Kotak Penyimpanan Pintar Berbasis Kiosk (Studi Kasus: Penerimaan Paket Itera),implementasi dynamic system development method dsdm pada rancang bangun sistem kotak penyimpanan pintar berbasis kiosk studi kasus penerimaan paket itera,Teknik Informatika,2024,Daffa Praramadhana,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2408140011,"Proses manual dalam penerimaan dan penyimpanan paket di ITERA menghadirkan masalah kompleksitas administrasi dan keamanan. Permasalahan tersebut seperti paket yang tercecer, paket yang menumpuk, paket tertukar, dan paket hilang. Oleh sebab itu dibutuhkan solusi yaitu dengan mengembangkan kotak penyimpanan pintar berbasis KIOSK yang dapat memecahkan permasalahan tersebut. Penelitian ini bertujuan untuk mengembangkan sistem kotak penyimpanan pintar berbasis kiosk dengan metode Dynamic System Development Method (DSDM) untuk meningkatkan efisiensi dan responsivitas manajemen paket. Metode DSDM dipilih karena fokusnya pada kebutuhan pengguna dan kemampuannya dalam menangani perubahan kebutuhan dengan fleksibel. Penelitian ini menunjukkan bahwa pengembangan sistem kotak penyimpanan pintar berbasis kiosk (SiBox) dengan metode DSDM berhasil mengatasi ineffisiensi dan masalah keamanan dalam proses pengiriman paket di ITERA. Implementasi ini memungkinkan otomatisasi proses penerimaan paket, mengurangi kesalahan manusiawi, dan meningkatkan efisiensi. Hasil uji akhir pengguna (UAT) menunjukkan tingkat penerimaan yang tinggi (100%), memvalidasi bahwa SiBox efektif dalam menyelesaikan masalah tumpukan dan tercecernya paket di lingkungan kampus.",21
151,IMPLEMENTASI METODE RAPID APPLICATION DEVELOPMENT (RAD) DALAM PERANCANGAN DAN PEMBUATAN APLIKASI MOBILE KEBUNQ BPP LAMPUNG,implementasi metode rapid application development rad dalam perancangan dan pembuatan aplikasi mobile kebunq bpp lampung,Teknik Informatika,2022,Rizki Juliansyah,"Mohamad Idris, S.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2206090001,"Sektor pertanian merupakan sumber daya alam yang seharusnya dikelola dengan sebaik-baiknya. Urgensi pengoperasian teknologi yang efektif mempengaruhi produktivitas pertanian, yaitu mempermudah pekerjaan petani sehingga memakan waktu yang tidak lama serta tidak dibutuhkannya lagi tenaga kerja manual. Balai Pelatihan Pertanian (BPP) Lampung juga masih mengharuskan tenaga kerja datang ke lokasi untuk melakukan monitoring dan kontrol kondisi lahan. Ketersediaan smartphone di kalangan petani dapat memberikan dampak positif yaitu peningkatan produktivitas pertanian melalui penerapan Teknologi Informasi dan Komunikasi. Berdasarkan hal tersebut dilakukan perancangan dan pembuatan aplikasi KEBUNQ. Perancangan dan pembuatan sebuah software atau aplikasi tidak lepas dari penerapan Software Development Life Cycle (SDLC). SDLC bertujuan untuk memaksimalkan output software yang dibuat. Pada penelitian ini, SDLC yang digunakan adalah Rapid Application Development (RAD). Pengujian yang dilakukan menggunakan metode black box testing untuk menguji fungsionalitas aplikasi, dan User Acceptance Testing (UAT) untuk mengetahui tingkat penerimaan pengguna. Pada penelitian ini, pengujian black box didapatkan hasil yang sesuai dengan yang diharapkan. Kemudian pada pengujian UAT, didapatkan hasil 85,77% yang menunjukkan tingkat penerimaan yang sangat kuat oleh pengguna. Kata Kunci: Software Development Life Cycle, Smartphone, Rapid Application Development, Black box testing, User Acceptance Testing.",21
